,index,expt_id,group_id,network_error_repeat,participant_id,participation_duration,response_correct,response_mode,response_name,response_rt,response_target,response_type,response_value,session_id,session_start_time,stimuli_presented,trial_duration,trial_num,trial_template,task,sub_id,exp,Correct,Shorter,Length
0,7,67ca029ac8e84b59170a9911,EXP9a_FJ,0,02acd5c37215737d7ca12e7d4bcb473129b033ad1ff0ab84f4ec6af9cf726fa2,2434.818817,False,keypress,EXP9a_testRsp,2872,[],choice-response,Add,682d85b98cfb0070d530a7a2,2025-05-21 03:50:17-04:00,speech5,3535,8,DiscriminationTrials,DiscriminationTrials,02acd,EXP9a,0,0,5
1,8,67ca029ac8e84b59170a9911,EXP9a_FJ,0,02acd5c37215737d7ca12e7d4bcb473129b033ad1ff0ab84f4ec6af9cf726fa2,2434.818817,False,keypress,EXP9a_testRsp,2188,[],choice-response,At,682d85b98cfb0070d530a7a2,2025-05-21 03:50:17-04:00,speech7,3941,9,DiscriminationTrials,DiscriminationTrials,02acd,EXP9a,0,1,7
2,9,67ca029ac8e84b59170a9911,EXP9a_FJ,0,02acd5c37215737d7ca12e7d4bcb473129b033ad1ff0ab84f4ec6af9cf726fa2,2434.818817,False,keypress,EXP9a_testRsp,1011,[],choice-response,At,682d85b98cfb0070d530a7a2,2025-05-21 03:50:17-04:00,speech4,1797,10,DiscriminationTrials,DiscriminationTrials,02acd,EXP9a,0,1,4
3,10,67ca029ac8e84b59170a9911,EXP9a_FJ,0,02acd5c37215737d7ca12e7d4bcb473129b033ad1ff0ab84f4ec6af9cf726fa2,2434.818817,False,keypress,EXP9a_testRsp,741,[],choice-response,At,682d85b98cfb0070d530a7a2,2025-05-21 03:50:17-04:00,speech3,1492,11,DiscriminationTrials,DiscriminationTrials,02acd,EXP9a,0,1,3
4,11,67ca029ac8e84b59170a9911,EXP9a_FJ,0,02acd5c37215737d7ca12e7d4bcb473129b033ad1ff0ab84f4ec6af9cf726fa2,2434.818817,False,keypress,EXP9a_testRsp,576,[],choice-response,Add,682d85b98cfb0070d530a7a2,2025-05-21 03:50:17-04:00,speech6,1409,12,DiscriminationTrials,DiscriminationTrials,02acd,EXP9a,0,0,6
5,12,67ca029ac8e84b59170a9911,EXP9a_FJ,0,02acd5c37215737d7ca12e7d4bcb473129b033ad1ff0ab84f4ec6af9cf726fa2,2434.818817,False,keypress,EXP9a_testRsp,706,[],choice-response,At,682d85b98cfb0070d530a7a2,2025-05-21 03:50:17-04:00,speech2,1465,13,DiscriminationTrials,DiscriminationTrials,02acd,EXP9a,0,1,2
6,13,67ca029ac8e84b59170a9911,EXP9a_FJ,0,02acd5c37215737d7ca12e7d4bcb473129b033ad1ff0ab84f4ec6af9cf726fa2,2434.818817,False,keypress,EXP9a_testRsp,547,[],choice-response,Add,682d85b98cfb0070d530a7a2,2025-05-21 03:50:17-04:00,speech1,1278,14,DiscriminationTrials,DiscriminationTrials,02acd,EXP9a,0,0,1
7,14,67ca029ac8e84b59170a9911,EXP9a_FJ,0,02acd5c37215737d7ca12e7d4bcb473129b033ad1ff0ab84f4ec6af9cf726fa2,2434.818817,False,keypress,EXP9a_testRsp,753,[],choice-response,Add,682d85b98cfb0070d530a7a2,2025-05-21 03:50:17-04:00,speech8,1642,15,DiscriminationTrials,DiscriminationTrials,02acd,EXP9a,0,0,8
8,15,67ca029ac8e84b59170a9911,EXP9a_FJ,0,02acd5c37215737d7ca12e7d4bcb473129b033ad1ff0ab84f4ec6af9cf726fa2,2434.818817,False,keypress,EXP9a_testRsp,491,[],choice-response,Add,682d85b98cfb0070d530a7a2,2025-05-21 03:50:17-04:00,speech6,1334,16,DiscriminationTrials,DiscriminationTrials,02acd,EXP9a,0,0,6
9,16,67ca029ac8e84b59170a9911,EXP9a_FJ,0,02acd5c37215737d7ca12e7d4bcb473129b033ad1ff0ab84f4ec6af9cf726fa2,2434.818817,False,keypress,EXP9a_testRsp,481,[],choice-response,At,682d85b98cfb0070d530a7a2,2025-05-21 03:50:17-04:00,speech4,1264,17,DiscriminationTrials,DiscriminationTrials,02acd,EXP9a,0,1,4
10,17,67ca029ac8e84b59170a9911,EXP9a_FJ,0,02acd5c37215737d7ca12e7d4bcb473129b033ad1ff0ab84f4ec6af9cf726fa2,2434.818817,False,keypress,EXP9a_testRsp,916,[],choice-response,At,682d85b98cfb0070d530a7a2,2025-05-21 03:50:17-04:00,speech7,1771,18,DiscriminationTrials,DiscriminationTrials,02acd,EXP9a,0,1,7
11,18,67ca029ac8e84b59170a9911,EXP9a_FJ,0,02acd5c37215737d7ca12e7d4bcb473129b033ad1ff0ab84f4ec6af9cf726fa2,2434.818817,False,keypress,EXP9a_testRsp,547,[],choice-response,Add,682d85b98cfb0070d530a7a2,2025-05-21 03:50:17-04:00,speech8,1424,19,DiscriminationTrials,DiscriminationTrials,02acd,EXP9a,0,0,8
12,19,67ca029ac8e84b59170a9911,EXP9a_FJ,0,02acd5c37215737d7ca12e7d4bcb473129b033ad1ff0ab84f4ec6af9cf726fa2,2434.818817,False,keypress,EXP9a_testRsp,423,[],choice-response,At,682d85b98cfb0070d530a7a2,2025-05-21 03:50:17-04:00,speech5,1250,20,DiscriminationTrials,DiscriminationTrials,02acd,EXP9a,0,1,5
13,20,67ca029ac8e84b59170a9911,EXP9a_FJ,0,02acd5c37215737d7ca12e7d4bcb473129b033ad1ff0ab84f4ec6af9cf726fa2,2434.818817,False,keypress,EXP9a_testRsp,739,[],choice-response,At,682d85b98cfb0070d530a7a2,2025-05-21 03:50:17-04:00,speech2,1488,21,DiscriminationTrials,DiscriminationTrials,02acd,EXP9a,0,1,2
14,21,67ca029ac8e84b59170a9911,EXP9a_FJ,0,02acd5c37215737d7ca12e7d4bcb473129b033ad1ff0ab84f4ec6af9cf726fa2,2434.818817,False,keypress,EXP9a_testRsp,624,[],choice-response,At,682d85b98cfb0070d530a7a2,2025-05-21 03:50:17-04:00,speech1,1361,22,DiscriminationTrials,DiscriminationTrials,02acd,EXP9a,0,1,1
15,22,67ca029ac8e84b59170a9911,EXP9a_FJ,0,02acd5c37215737d7ca12e7d4bcb473129b033ad1ff0ab84f4ec6af9cf726fa2,2434.818817,False,keypress,EXP9a_testRsp,1193,[],choice-response,At,682d85b98cfb0070d530a7a2,2025-05-21 03:50:17-04:00,speech3,1967,23,DiscriminationTrials,DiscriminationTrials,02acd,EXP9a,0,1,3
16,23,67ca029ac8e84b59170a9911,EXP9a_FJ,0,02acd5c37215737d7ca12e7d4bcb473129b033ad1ff0ab84f4ec6af9cf726fa2,2434.818817,False,keypress,EXP9a_testRsp,557,[],choice-response,Add,682d85b98cfb0070d530a7a2,2025-05-21 03:50:17-04:00,speech8,1418,24,DiscriminationTrials,DiscriminationTrials,02acd,EXP9a,0,0,8
17,24,67ca029ac8e84b59170a9911,EXP9a_FJ,0,02acd5c37215737d7ca12e7d4bcb473129b033ad1ff0ab84f4ec6af9cf726fa2,2434.818817,False,keypress,EXP9a_testRsp,574,[],choice-response,At,682d85b98cfb0070d530a7a2,2025-05-21 03:50:17-04:00,speech1,1315,25,DiscriminationTrials,DiscriminationTrials,02acd,EXP9a,0,1,1
18,25,67ca029ac8e84b59170a9911,EXP9a_FJ,0,02acd5c37215737d7ca12e7d4bcb473129b033ad1ff0ab84f4ec6af9cf726fa2,2434.818817,False,keypress,EXP9a_testRsp,438,[],choice-response,Add,682d85b98cfb0070d530a7a2,2025-05-21 03:50:17-04:00,speech7,1306,26,DiscriminationTrials,DiscriminationTrials,02acd,EXP9a,0,0,7
19,26,67ca029ac8e84b59170a9911,EXP9a_FJ,0,02acd5c37215737d7ca12e7d4bcb473129b033ad1ff0ab84f4ec6af9cf726fa2,2434.818817,False,keypress,EXP9a_testRsp,614,[],choice-response,Add,682d85b98cfb0070d530a7a2,2025-05-21 03:50:17-04:00,speech6,1431,27,DiscriminationTrials,DiscriminationTrials,02acd,EXP9a,0,0,6
20,27,67ca029ac8e84b59170a9911,EXP9a_FJ,0,02acd5c37215737d7ca12e7d4bcb473129b033ad1ff0ab84f4ec6af9cf726fa2,2434.818817,False,keypress,EXP9a_testRsp,543,[],choice-response,Add,682d85b98cfb0070d530a7a2,2025-05-21 03:50:17-04:00,speech5,1350,28,DiscriminationTrials,DiscriminationTrials,02acd,EXP9a,0,0,5
21,28,67ca029ac8e84b59170a9911,EXP9a_FJ,0,02acd5c37215737d7ca12e7d4bcb473129b033ad1ff0ab84f4ec6af9cf726fa2,2434.818817,False,keypress,EXP9a_testRsp,432,[],choice-response,At,682d85b98cfb0070d530a7a2,2025-05-21 03:50:17-04:00,speech2,1186,29,DiscriminationTrials,DiscriminationTrials,02acd,EXP9a,0,1,2
22,29,67ca029ac8e84b59170a9911,EXP9a_FJ,0,02acd5c37215737d7ca12e7d4bcb473129b033ad1ff0ab84f4ec6af9cf726fa2,2434.818817,False,keypress,EXP9a_testRsp,713,[],choice-response,At,682d85b98cfb0070d530a7a2,2025-05-21 03:50:17-04:00,speech3,1499,30,DiscriminationTrials,DiscriminationTrials,02acd,EXP9a,0,1,3
23,30,67ca029ac8e84b59170a9911,EXP9a_FJ,0,02acd5c37215737d7ca12e7d4bcb473129b033ad1ff0ab84f4ec6af9cf726fa2,2434.818817,False,keypress,EXP9a_testRsp,761,[],choice-response,Add,682d85b98cfb0070d530a7a2,2025-05-21 03:50:17-04:00,speech4,1560,31,DiscriminationTrials,DiscriminationTrials,02acd,EXP9a,0,0,4
24,31,67ca029ac8e84b59170a9911,EXP9a_FJ,0,02acd5c37215737d7ca12e7d4bcb473129b033ad1ff0ab84f4ec6af9cf726fa2,2434.818817,False,keypress,EXP9a_testRsp,660,[],choice-response,At,682d85b98cfb0070d530a7a2,2025-05-21 03:50:17-04:00,speech2,1415,32,DiscriminationTrials,DiscriminationTrials,02acd,EXP9a,0,1,2
25,32,67ca029ac8e84b59170a9911,EXP9a_FJ,0,02acd5c37215737d7ca12e7d4bcb473129b033ad1ff0ab84f4ec6af9cf726fa2,2434.818817,False,keypress,EXP9a_testRsp,381,[],choice-response,Add,682d85b98cfb0070d530a7a2,2025-05-21 03:50:17-04:00,speech7,1234,33,DiscriminationTrials,DiscriminationTrials,02acd,EXP9a,0,0,7
26,33,67ca029ac8e84b59170a9911,EXP9a_FJ,0,02acd5c37215737d7ca12e7d4bcb473129b033ad1ff0ab84f4ec6af9cf726fa2,2434.818817,False,keypress,EXP9a_testRsp,545,[],choice-response,At,682d85b98cfb0070d530a7a2,2025-05-21 03:50:17-04:00,speech3,1299,34,DiscriminationTrials,DiscriminationTrials,02acd,EXP9a,0,1,3
27,34,67ca029ac8e84b59170a9911,EXP9a_FJ,0,02acd5c37215737d7ca12e7d4bcb473129b033ad1ff0ab84f4ec6af9cf726fa2,2434.818817,False,keypress,EXP9a_testRsp,695,[],choice-response,Add,682d85b98cfb0070d530a7a2,2025-05-21 03:50:17-04:00,speech6,1521,35,DiscriminationTrials,DiscriminationTrials,02acd,EXP9a,0,0,6
28,35,67ca029ac8e84b59170a9911,EXP9a_FJ,0,02acd5c37215737d7ca12e7d4bcb473129b033ad1ff0ab84f4ec6af9cf726fa2,2434.818817,False,keypress,EXP9a_testRsp,338,[],choice-response,At,682d85b98cfb0070d530a7a2,2025-05-21 03:50:17-04:00,speech1,1079,36,DiscriminationTrials,DiscriminationTrials,02acd,EXP9a,0,1,1
29,36,67ca029ac8e84b59170a9911,EXP9a_FJ,0,02acd5c37215737d7ca12e7d4bcb473129b033ad1ff0ab84f4ec6af9cf726fa2,2434.818817,False,keypress,EXP9a_testRsp,496,[],choice-response,Add,682d85b98cfb0070d530a7a2,2025-05-21 03:50:17-04:00,speech4,1303,37,DiscriminationTrials,DiscriminationTrials,02acd,EXP9a,0,0,4
30,37,67ca029ac8e84b59170a9911,EXP9a_FJ,0,02acd5c37215737d7ca12e7d4bcb473129b033ad1ff0ab84f4ec6af9cf726fa2,2434.818817,False,keypress,EXP9a_testRsp,456,[],choice-response,Add,682d85b98cfb0070d530a7a2,2025-05-21 03:50:17-04:00,speech5,1251,38,DiscriminationTrials,DiscriminationTrials,02acd,EXP9a,0,0,5
31,38,67ca029ac8e84b59170a9911,EXP9a_FJ,0,02acd5c37215737d7ca12e7d4bcb473129b033ad1ff0ab84f4ec6af9cf726fa2,2434.818817,False,keypress,EXP9a_testRsp,451,[],choice-response,Add,682d85b98cfb0070d530a7a2,2025-05-21 03:50:17-04:00,speech8,1308,39,DiscriminationTrials,DiscriminationTrials,02acd,EXP9a,0,0,8
32,39,67ca029ac8e84b59170a9911,EXP9a_FJ,0,02acd5c37215737d7ca12e7d4bcb473129b033ad1ff0ab84f4ec6af9cf726fa2,2434.818817,False,keypress,EXP9a_testRsp,1228,[],choice-response,At,682d85b98cfb0070d530a7a2,2025-05-21 03:50:17-04:00,speech5,2035,40,DiscriminationTrials,DiscriminationTrials,02acd,EXP9a,0,1,5
33,40,67ca029ac8e84b59170a9911,EXP9a_FJ,0,02acd5c37215737d7ca12e7d4bcb473129b033ad1ff0ab84f4ec6af9cf726fa2,2434.818817,False,keypress,EXP9a_testRsp,729,[],choice-response,At,682d85b98cfb0070d530a7a2,2025-05-21 03:50:17-04:00,speech4,1533,41,DiscriminationTrials,DiscriminationTrials,02acd,EXP9a,0,1,4
34,41,67ca029ac8e84b59170a9911,EXP9a_FJ,0,02acd5c37215737d7ca12e7d4bcb473129b033ad1ff0ab84f4ec6af9cf726fa2,2434.818817,False,keypress,EXP9a_testRsp,458,[],choice-response,At,682d85b98cfb0070d530a7a2,2025-05-21 03:50:17-04:00,speech2,1225,42,DiscriminationTrials,DiscriminationTrials,02acd,EXP9a,0,1,2
35,42,67ca029ac8e84b59170a9911,EXP9a_FJ,0,02acd5c37215737d7ca12e7d4bcb473129b033ad1ff0ab84f4ec6af9cf726fa2,2434.818817,False,keypress,EXP9a_testRsp,347,[],choice-response,Add,682d85b98cfb0070d530a7a2,2025-05-21 03:50:17-04:00,speech7,1207,43,DiscriminationTrials,DiscriminationTrials,02acd,EXP9a,0,0,7
36,43,67ca029ac8e84b59170a9911,EXP9a_FJ,0,02acd5c37215737d7ca12e7d4bcb473129b033ad1ff0ab84f4ec6af9cf726fa2,2434.818817,False,keypress,EXP9a_testRsp,555,[],choice-response,Add,682d85b98cfb0070d530a7a2,2025-05-21 03:50:17-04:00,speech8,1435,44,DiscriminationTrials,DiscriminationTrials,02acd,EXP9a,0,0,8
37,44,67ca029ac8e84b59170a9911,EXP9a_FJ,0,02acd5c37215737d7ca12e7d4bcb473129b033ad1ff0ab84f4ec6af9cf726fa2,2434.818817,False,keypress,EXP9a_testRsp,704,[],choice-response,At,682d85b98cfb0070d530a7a2,2025-05-21 03:50:17-04:00,speech1,1473,45,DiscriminationTrials,DiscriminationTrials,02acd,EXP9a,0,1,1
38,45,67ca029ac8e84b59170a9911,EXP9a_FJ,0,02acd5c37215737d7ca12e7d4bcb473129b033ad1ff0ab84f4ec6af9cf726fa2,2434.818817,False,keypress,EXP9a_testRsp,684,[],choice-response,At,682d85b98cfb0070d530a7a2,2025-05-21 03:50:17-04:00,speech3,1438,46,DiscriminationTrials,DiscriminationTrials,02acd,EXP9a,0,1,3
39,46,67ca029ac8e84b59170a9911,EXP9a_FJ,0,02acd5c37215737d7ca12e7d4bcb473129b033ad1ff0ab84f4ec6af9cf726fa2,2434.818817,False,keypress,EXP9a_testRsp,490,[],choice-response,Add,682d85b98cfb0070d530a7a2,2025-05-21 03:50:17-04:00,speech6,1321,47,DiscriminationTrials,DiscriminationTrials,02acd,EXP9a,0,0,6
40,47,67ca029ac8e84b59170a9911,EXP9a_FJ,0,02acd5c37215737d7ca12e7d4bcb473129b033ad1ff0ab84f4ec6af9cf726fa2,2434.818817,False,keypress,EXP9a_testRsp,507,[],choice-response,Add,682d85b98cfb0070d530a7a2,2025-05-21 03:50:17-04:00,speech8,1391,48,DiscriminationTrials,DiscriminationTrials,02acd,EXP9a,0,0,8
41,48,67ca029ac8e84b59170a9911,EXP9a_FJ,0,02acd5c37215737d7ca12e7d4bcb473129b033ad1ff0ab84f4ec6af9cf726fa2,2434.818817,False,keypress,EXP9a_testRsp,497,[],choice-response,Add,682d85b98cfb0070d530a7a2,2025-05-21 03:50:17-04:00,speech6,1327,49,DiscriminationTrials,DiscriminationTrials,02acd,EXP9a,0,0,6
42,49,67ca029ac8e84b59170a9911,EXP9a_FJ,0,02acd5c37215737d7ca12e7d4bcb473129b033ad1ff0ab84f4ec6af9cf726fa2,2434.818817,False,keypress,EXP9a_testRsp,351,[],choice-response,Add,682d85b98cfb0070d530a7a2,2025-05-21 03:50:17-04:00,speech5,1151,50,DiscriminationTrials,DiscriminationTrials,02acd,EXP9a,0,0,5
43,50,67ca029ac8e84b59170a9911,EXP9a_FJ,0,02acd5c37215737d7ca12e7d4bcb473129b033ad1ff0ab84f4ec6af9cf726fa2,2434.818817,False,keypress,EXP9a_testRsp,643,[],choice-response,Add,682d85b98cfb0070d530a7a2,2025-05-21 03:50:17-04:00,speech4,1446,51,DiscriminationTrials,DiscriminationTrials,02acd,EXP9a,0,0,4
44,51,67ca029ac8e84b59170a9911,EXP9a_FJ,0,02acd5c37215737d7ca12e7d4bcb473129b033ad1ff0ab84f4ec6af9cf726fa2,2434.818817,False,keypress,EXP9a_testRsp,339,[],choice-response,At,682d85b98cfb0070d530a7a2,2025-05-21 03:50:17-04:00,speech3,1109,52,DiscriminationTrials,DiscriminationTrials,02acd,EXP9a,0,1,3
45,52,67ca029ac8e84b59170a9911,EXP9a_FJ,0,02acd5c37215737d7ca12e7d4bcb473129b033ad1ff0ab84f4ec6af9cf726fa2,2434.818817,False,keypress,EXP9a_testRsp,310,[],choice-response,Add,682d85b98cfb0070d530a7a2,2025-05-21 03:50:17-04:00,speech7,1149,53,DiscriminationTrials,DiscriminationTrials,02acd,EXP9a,0,0,7
46,53,67ca029ac8e84b59170a9911,EXP9a_FJ,0,02acd5c37215737d7ca12e7d4bcb473129b033ad1ff0ab84f4ec6af9cf726fa2,2434.818817,False,keypress,EXP9a_testRsp,295,[],choice-response,At,682d85b98cfb0070d530a7a2,2025-05-21 03:50:17-04:00,speech2,1059,54,DiscriminationTrials,DiscriminationTrials,02acd,EXP9a,0,1,2
47,54,67ca029ac8e84b59170a9911,EXP9a_FJ,0,02acd5c37215737d7ca12e7d4bcb473129b033ad1ff0ab84f4ec6af9cf726fa2,2434.818817,False,keypress,EXP9a_testRsp,300,[],choice-response,At,682d85b98cfb0070d530a7a2,2025-05-21 03:50:17-04:00,speech1,1021,55,DiscriminationTrials,DiscriminationTrials,02acd,EXP9a,0,1,1
48,55,67ca029ac8e84b59170a9911,EXP9a_FJ,0,02acd5c37215737d7ca12e7d4bcb473129b033ad1ff0ab84f4ec6af9cf726fa2,2434.818817,False,keypress,EXP9a_testRsp,530,[],choice-response,Add,682d85b98cfb0070d530a7a2,2025-05-21 03:50:17-04:00,speech5,1351,56,DiscriminationTrials,DiscriminationTrials,02acd,EXP9a,0,0,5
49,56,67ca029ac8e84b59170a9911,EXP9a_FJ,0,02acd5c37215737d7ca12e7d4bcb473129b033ad1ff0ab84f4ec6af9cf726fa2,2434.818817,False,keypress,EXP9a_testRsp,315,[],choice-response,Add,682d85b98cfb0070d530a7a2,2025-05-21 03:50:17-04:00,speech8,1203,57,DiscriminationTrials,DiscriminationTrials,02acd,EXP9a,0,0,8
50,57,67ca029ac8e84b59170a9911,EXP9a_FJ,0,02acd5c37215737d7ca12e7d4bcb473129b033ad1ff0ab84f4ec6af9cf726fa2,2434.818817,False,keypress,EXP9a_testRsp,301,[],choice-response,At,682d85b98cfb0070d530a7a2,2025-05-21 03:50:17-04:00,speech1,1043,58,DiscriminationTrials,DiscriminationTrials,02acd,EXP9a,0,1,1
51,58,67ca029ac8e84b59170a9911,EXP9a_FJ,0,02acd5c37215737d7ca12e7d4bcb473129b033ad1ff0ab84f4ec6af9cf726fa2,2434.818817,False,keypress,EXP9a_testRsp,319,[],choice-response,Add,682d85b98cfb0070d530a7a2,2025-05-21 03:50:17-04:00,speech4,1097,59,DiscriminationTrials,DiscriminationTrials,02acd,EXP9a,0,0,4
52,59,67ca029ac8e84b59170a9911,EXP9a_FJ,0,02acd5c37215737d7ca12e7d4bcb473129b033ad1ff0ab84f4ec6af9cf726fa2,2434.818817,False,keypress,EXP9a_testRsp,460,[],choice-response,At,682d85b98cfb0070d530a7a2,2025-05-21 03:50:17-04:00,speech2,1216,60,DiscriminationTrials,DiscriminationTrials,02acd,EXP9a,0,1,2
53,60,67ca029ac8e84b59170a9911,EXP9a_FJ,0,02acd5c37215737d7ca12e7d4bcb473129b033ad1ff0ab84f4ec6af9cf726fa2,2434.818817,False,keypress,EXP9a_testRsp,526,[],choice-response,Add,682d85b98cfb0070d530a7a2,2025-05-21 03:50:17-04:00,speech6,1363,61,DiscriminationTrials,DiscriminationTrials,02acd,EXP9a,0,0,6
54,61,67ca029ac8e84b59170a9911,EXP9a_FJ,0,02acd5c37215737d7ca12e7d4bcb473129b033ad1ff0ab84f4ec6af9cf726fa2,2434.818817,False,keypress,EXP9a_testRsp,416,[],choice-response,Add,682d85b98cfb0070d530a7a2,2025-05-21 03:50:17-04:00,speech7,1254,62,DiscriminationTrials,DiscriminationTrials,02acd,EXP9a,0,0,7
55,62,67ca029ac8e84b59170a9911,EXP9a_FJ,0,02acd5c37215737d7ca12e7d4bcb473129b033ad1ff0ab84f4ec6af9cf726fa2,2434.818817,False,keypress,EXP9a_testRsp,1545,[],choice-response,Add,682d85b98cfb0070d530a7a2,2025-05-21 03:50:17-04:00,speech3,2303,63,DiscriminationTrials,DiscriminationTrials,02acd,EXP9a,0,0,3
56,63,67ca029ac8e84b59170a9911,EXP9a_FJ,0,02acd5c37215737d7ca12e7d4bcb473129b033ad1ff0ab84f4ec6af9cf726fa2,2434.818817,False,keypress,EXP9a_testRsp,417,[],choice-response,At,682d85b98cfb0070d530a7a2,2025-05-21 03:50:17-04:00,speech2,1170,64,DiscriminationTrials,DiscriminationTrials,02acd,EXP9a,0,1,2
57,64,67ca029ac8e84b59170a9911,EXP9a_FJ,0,02acd5c37215737d7ca12e7d4bcb473129b033ad1ff0ab84f4ec6af9cf726fa2,2434.818817,False,keypress,EXP9a_testRsp,857,[],choice-response,Add,682d85b98cfb0070d530a7a2,2025-05-21 03:50:17-04:00,speech7,1715,65,DiscriminationTrials,DiscriminationTrials,02acd,EXP9a,0,0,7
58,65,67ca029ac8e84b59170a9911,EXP9a_FJ,0,02acd5c37215737d7ca12e7d4bcb473129b033ad1ff0ab84f4ec6af9cf726fa2,2434.818817,False,keypress,EXP9a_testRsp,1300,[],choice-response,At,682d85b98cfb0070d530a7a2,2025-05-21 03:50:17-04:00,speech5,2114,66,DiscriminationTrials,DiscriminationTrials,02acd,EXP9a,0,1,5
59,66,67ca029ac8e84b59170a9911,EXP9a_FJ,0,02acd5c37215737d7ca12e7d4bcb473129b033ad1ff0ab84f4ec6af9cf726fa2,2434.818817,False,keypress,EXP9a_testRsp,485,[],choice-response,Add,682d85b98cfb0070d530a7a2,2025-05-21 03:50:17-04:00,speech8,1363,67,DiscriminationTrials,DiscriminationTrials,02acd,EXP9a,0,0,8
60,67,67ca029ac8e84b59170a9911,EXP9a_FJ,0,02acd5c37215737d7ca12e7d4bcb473129b033ad1ff0ab84f4ec6af9cf726fa2,2434.818817,False,keypress,EXP9a_testRsp,1475,[],choice-response,At,682d85b98cfb0070d530a7a2,2025-05-21 03:50:17-04:00,speech6,2304,68,DiscriminationTrials,DiscriminationTrials,02acd,EXP9a,0,1,6
61,68,67ca029ac8e84b59170a9911,EXP9a_FJ,0,02acd5c37215737d7ca12e7d4bcb473129b033ad1ff0ab84f4ec6af9cf726fa2,2434.818817,False,keypress,EXP9a_testRsp,546,[],choice-response,At,682d85b98cfb0070d530a7a2,2025-05-21 03:50:17-04:00,speech3,1305,69,DiscriminationTrials,DiscriminationTrials,02acd,EXP9a,0,1,3
62,69,67ca029ac8e84b59170a9911,EXP9a_FJ,0,02acd5c37215737d7ca12e7d4bcb473129b033ad1ff0ab84f4ec6af9cf726fa2,2434.818817,False,keypress,EXP9a_testRsp,598,[],choice-response,At,682d85b98cfb0070d530a7a2,2025-05-21 03:50:17-04:00,speech1,1346,70,DiscriminationTrials,DiscriminationTrials,02acd,EXP9a,0,1,1
63,70,67ca029ac8e84b59170a9911,EXP9a_FJ,0,02acd5c37215737d7ca12e7d4bcb473129b033ad1ff0ab84f4ec6af9cf726fa2,2434.818817,False,keypress,EXP9a_testRsp,621,[],choice-response,Add,682d85b98cfb0070d530a7a2,2025-05-21 03:50:17-04:00,speech4,1417,71,DiscriminationTrials,DiscriminationTrials,02acd,EXP9a,0,0,4
64,71,67ca029ac8e84b59170a9911,EXP9a_FJ,0,02acd5c37215737d7ca12e7d4bcb473129b033ad1ff0ab84f4ec6af9cf726fa2,2434.818817,False,keypress,EXP9a_testRsp,535,[],choice-response,Add,682d85b98cfb0070d530a7a2,2025-05-21 03:50:17-04:00,speech5,1349,72,DiscriminationTrials,DiscriminationTrials,02acd,EXP9a,0,0,5
65,72,67ca029ac8e84b59170a9911,EXP9a_FJ,0,02acd5c37215737d7ca12e7d4bcb473129b033ad1ff0ab84f4ec6af9cf726fa2,2434.818817,False,keypress,EXP9a_testRsp,379,[],choice-response,At,682d85b98cfb0070d530a7a2,2025-05-21 03:50:17-04:00,speech2,1139,73,DiscriminationTrials,DiscriminationTrials,02acd,EXP9a,0,1,2
66,73,67ca029ac8e84b59170a9911,EXP9a_FJ,0,02acd5c37215737d7ca12e7d4bcb473129b033ad1ff0ab84f4ec6af9cf726fa2,2434.818817,False,keypress,EXP9a_testRsp,335,[],choice-response,Add,682d85b98cfb0070d530a7a2,2025-05-21 03:50:17-04:00,speech7,1188,74,DiscriminationTrials,DiscriminationTrials,02acd,EXP9a,0,0,7
67,74,67ca029ac8e84b59170a9911,EXP9a_FJ,0,02acd5c37215737d7ca12e7d4bcb473129b033ad1ff0ab84f4ec6af9cf726fa2,2434.818817,False,keypress,EXP9a_testRsp,356,[],choice-response,At,682d85b98cfb0070d530a7a2,2025-05-21 03:50:17-04:00,speech1,1095,75,DiscriminationTrials,DiscriminationTrials,02acd,EXP9a,0,1,1
68,75,67ca029ac8e84b59170a9911,EXP9a_FJ,0,02acd5c37215737d7ca12e7d4bcb473129b033ad1ff0ab84f4ec6af9cf726fa2,2434.818817,False,keypress,EXP9a_testRsp,270,[],choice-response,Add,682d85b98cfb0070d530a7a2,2025-05-21 03:50:17-04:00,speech4,1067,76,DiscriminationTrials,DiscriminationTrials,02acd,EXP9a,0,0,4
69,76,67ca029ac8e84b59170a9911,EXP9a_FJ,0,02acd5c37215737d7ca12e7d4bcb473129b033ad1ff0ab84f4ec6af9cf726fa2,2434.818817,False,keypress,EXP9a_testRsp,376,[],choice-response,Add,682d85b98cfb0070d530a7a2,2025-05-21 03:50:17-04:00,speech8,1259,77,DiscriminationTrials,DiscriminationTrials,02acd,EXP9a,0,0,8
70,77,67ca029ac8e84b59170a9911,EXP9a_FJ,0,02acd5c37215737d7ca12e7d4bcb473129b033ad1ff0ab84f4ec6af9cf726fa2,2434.818817,False,keypress,EXP9a_testRsp,330,[],choice-response,Add,682d85b98cfb0070d530a7a2,2025-05-21 03:50:17-04:00,speech3,1130,78,DiscriminationTrials,DiscriminationTrials,02acd,EXP9a,0,0,3
71,78,67ca029ac8e84b59170a9911,EXP9a_FJ,0,02acd5c37215737d7ca12e7d4bcb473129b033ad1ff0ab84f4ec6af9cf726fa2,2434.818817,False,keypress,EXP9a_testRsp,453,[],choice-response,Add,682d85b98cfb0070d530a7a2,2025-05-21 03:50:17-04:00,speech6,1296,79,DiscriminationTrials,DiscriminationTrials,02acd,EXP9a,0,0,6
