,expt_id,group_id,network_error_repeat,participant_id,participation_duration,response_correct,response_mode,response_name,response_rt,response_target,response_type,response_value,session_id,session_start_time,stimuli_presented,trial_duration,trial_num,trial_template,task,sub_id,exp,Correct,Shorter,Onset,Length
10,6345b7f49677d36bd07c5a10,EXP9a_JF,0,7d2de33f1c0e1235bff983d6b029de949199fc2bb2d69cf5074583daa421524c,2104.145861,False,keypress,EXP9a_testRsp_rv,459,[],choice-response,At,655e73d1a60ad4b436a1357f,2023-11-22 16:34:02-05:00,late_speech1,3561,262,EXP9a_maintaskTrials_rv,maintaskTrials,7d2de,EXP9a,0,1,late,1
11,6345b7f49677d36bd07c5a10,EXP9a_JF,0,7d2de33f1c0e1235bff983d6b029de949199fc2bb2d69cf5074583daa421524c,2104.145861,False,keypress,EXP9a_testRsp_rv,1458,[],choice-response,Add,655e73d1a60ad4b436a1357f,2023-11-22 16:34:02-05:00,late_speech3,4648,264,EXP9a_maintaskTrials_rv,maintaskTrials,7d2de,EXP9a,0,0,late,3
12,6345b7f49677d36bd07c5a10,EXP9a_JF,0,7d2de33f1c0e1235bff983d6b029de949199fc2bb2d69cf5074583daa421524c,2104.145861,False,keypress,EXP9a_testRsp_rv,465,[],choice-response,Add,655e73d1a60ad4b436a1357f,2023-11-22 16:34:02-05:00,early_speech8,3577,265,EXP9a_maintaskTrials_rv,maintaskTrials,7d2de,EXP9a,0,0,early,8
13,6345b7f49677d36bd07c5a10,EXP9a_JF,0,7d2de33f1c0e1235bff983d6b029de949199fc2bb2d69cf5074583daa421524c,2104.145861,False,keypress,EXP9a_testRsp_rv,535,[],choice-response,Add,655e73d1a60ad4b436a1357f,2023-11-22 16:34:02-05:00,late_speech6,4212,266,EXP9a_maintaskTrials_rv,maintaskTrials,7d2de,EXP9a,0,0,late,6
14,6345b7f49677d36bd07c5a10,EXP9a_JF,0,7d2de33f1c0e1235bff983d6b029de949199fc2bb2d69cf5074583daa421524c,2104.145861,False,keypress,EXP9a_testRsp_rv,305,[],choice-response,Add,655e73d1a60ad4b436a1357f,2023-11-22 16:34:02-05:00,early_speech7,3360,267,EXP9a_maintaskTrials_rv,maintaskTrials,7d2de,EXP9a,0,0,early,7
15,6345b7f49677d36bd07c5a10,EXP9a_JF,0,7d2de33f1c0e1235bff983d6b029de949199fc2bb2d69cf5074583daa421524c,2104.145861,False,keypress,EXP9a_testRsp_rv,428,[],choice-response,At,655e73d1a60ad4b436a1357f,2023-11-22 16:34:02-05:00,ontime_speech2,4006,268,EXP9a_maintaskTrials_rv,maintaskTrials,7d2de,EXP9a,0,1,ontime,2
16,6345b7f49677d36bd07c5a10,EXP9a_JF,0,7d2de33f1c0e1235bff983d6b029de949199fc2bb2d69cf5074583daa421524c,2104.145861,False,keypress,EXP9a_testRsp_rv,579,[],choice-response,At,655e73d1a60ad4b436a1357f,2023-11-22 16:34:02-05:00,late_speech5,3870,269,EXP9a_maintaskTrials_rv,maintaskTrials,7d2de,EXP9a,0,1,late,5
17,6345b7f49677d36bd07c5a10,EXP9a_JF,0,7d2de33f1c0e1235bff983d6b029de949199fc2bb2d69cf5074583daa421524c,2104.145861,False,keypress,EXP9a_testRsp_rv,218,[],choice-response,Add,655e73d1a60ad4b436a1357f,2023-11-22 16:34:02-05:00,early_speech6,4476,270,EXP9a_maintaskTrials_rv,maintaskTrials,7d2de,EXP9a,0,0,early,6
18,6345b7f49677d36bd07c5a10,EXP9a_JF,0,7d2de33f1c0e1235bff983d6b029de949199fc2bb2d69cf5074583daa421524c,2104.145861,False,keypress,EXP9a_testRsp_rv,506,[],choice-response,Add,655e73d1a60ad4b436a1357f,2023-11-22 16:34:02-05:00,ontime_speech6,3927,271,EXP9a_maintaskTrials_rv,maintaskTrials,7d2de,EXP9a,0,0,ontime,6
19,6345b7f49677d36bd07c5a10,EXP9a_JF,0,7d2de33f1c0e1235bff983d6b029de949199fc2bb2d69cf5074583daa421524c,2104.145861,False,keypress,EXP9a_testRsp_rv,388,[],choice-response,At,655e73d1a60ad4b436a1357f,2023-11-22 16:34:02-05:00,late_speech2,3481,272,EXP9a_maintaskTrials_rv,maintaskTrials,7d2de,EXP9a,0,1,late,2
20,6345b7f49677d36bd07c5a10,EXP9a_JF,0,7d2de33f1c0e1235bff983d6b029de949199fc2bb2d69cf5074583daa421524c,2104.145861,False,keypress,EXP9a_testRsp_rv,459,[],choice-response,At,655e73d1a60ad4b436a1357f,2023-11-22 16:34:02-05:00,early_speech5,3610,273,EXP9a_maintaskTrials_rv,maintaskTrials,7d2de,EXP9a,0,1,early,5
21,6345b7f49677d36bd07c5a10,EXP9a_JF,0,7d2de33f1c0e1235bff983d6b029de949199fc2bb2d69cf5074583daa421524c,2104.145861,False,keypress,EXP9a_testRsp_rv,786,[],choice-response,At,655e73d1a60ad4b436a1357f,2023-11-22 16:34:02-05:00,ontime_speech3,3860,274,EXP9a_maintaskTrials_rv,maintaskTrials,7d2de,EXP9a,0,1,ontime,3
22,6345b7f49677d36bd07c5a10,EXP9a_JF,0,7d2de33f1c0e1235bff983d6b029de949199fc2bb2d69cf5074583daa421524c,2104.145861,False,keypress,EXP9a_testRsp_rv,735,[],choice-response,Add,655e73d1a60ad4b436a1357f,2023-11-22 16:34:02-05:00,late_speech4,3936,276,EXP9a_maintaskTrials_rv,maintaskTrials,7d2de,EXP9a,0,0,late,4
23,6345b7f49677d36bd07c5a10,EXP9a_JF,0,7d2de33f1c0e1235bff983d6b029de949199fc2bb2d69cf5074583daa421524c,2104.145861,False,keypress,EXP9a_testRsp_rv,356,[],choice-response,Add,655e73d1a60ad4b436a1357f,2023-11-22 16:34:02-05:00,ontime_speech7,3892,277,EXP9a_maintaskTrials_rv,maintaskTrials,7d2de,EXP9a,0,0,ontime,7
24,6345b7f49677d36bd07c5a10,EXP9a_JF,0,7d2de33f1c0e1235bff983d6b029de949199fc2bb2d69cf5074583daa421524c,2104.145861,False,keypress,EXP9a_testRsp_rv,291,[],choice-response,Add,655e73d1a60ad4b436a1357f,2023-11-22 16:34:02-05:00,ontime_speech7,3111,278,EXP9a_maintaskTrials_rv,maintaskTrials,7d2de,EXP9a,0,0,ontime,7
25,6345b7f49677d36bd07c5a10,EXP9a_JF,0,7d2de33f1c0e1235bff983d6b029de949199fc2bb2d69cf5074583daa421524c,2104.145861,False,keypress,EXP9a_testRsp_rv,219,[],choice-response,Add,655e73d1a60ad4b436a1357f,2023-11-22 16:34:02-05:00,early_speech7,2953,279,EXP9a_maintaskTrials_rv,maintaskTrials,7d2de,EXP9a,0,0,early,7
26,6345b7f49677d36bd07c5a10,EXP9a_JF,0,7d2de33f1c0e1235bff983d6b029de949199fc2bb2d69cf5074583daa421524c,2104.145861,False,keypress,EXP9a_testRsp_rv,496,[],choice-response,At,655e73d1a60ad4b436a1357f,2023-11-22 16:34:02-05:00,ontime_speech5,3294,280,EXP9a_maintaskTrials_rv,maintaskTrials,7d2de,EXP9a,0,1,ontime,5
27,6345b7f49677d36bd07c5a10,EXP9a_JF,0,7d2de33f1c0e1235bff983d6b029de949199fc2bb2d69cf5074583daa421524c,2104.145861,False,keypress,EXP9a_testRsp_rv,348,[],choice-response,At,655e73d1a60ad4b436a1357f,2023-11-22 16:34:02-05:00,ontime_speech3,3100,281,EXP9a_maintaskTrials_rv,maintaskTrials,7d2de,EXP9a,0,1,ontime,3
28,6345b7f49677d36bd07c5a10,EXP9a_JF,0,7d2de33f1c0e1235bff983d6b029de949199fc2bb2d69cf5074583daa421524c,2104.145861,False,keypress,EXP9a_testRsp_rv,466,[],choice-response,At,655e73d1a60ad4b436a1357f,2023-11-22 16:34:02-05:00,late_speech5,3337,282,EXP9a_maintaskTrials_rv,maintaskTrials,7d2de,EXP9a,0,1,late,5
29,6345b7f49677d36bd07c5a10,EXP9a_JF,0,7d2de33f1c0e1235bff983d6b029de949199fc2bb2d69cf5074583daa421524c,2104.145861,False,keypress,EXP9a_testRsp_rv,432,[],choice-response,At,655e73d1a60ad4b436a1357f,2023-11-22 16:34:02-05:00,early_speech1,3048,283,EXP9a_maintaskTrials_rv,maintaskTrials,7d2de,EXP9a,0,1,early,1
30,6345b7f49677d36bd07c5a10,EXP9a_JF,0,7d2de33f1c0e1235bff983d6b029de949199fc2bb2d69cf5074583daa421524c,2104.145861,False,keypress,EXP9a_testRsp_rv,286,[],choice-response,Add,655e73d1a60ad4b436a1357f,2023-11-22 16:34:02-05:00,ontime_speech6,3093,284,EXP9a_maintaskTrials_rv,maintaskTrials,7d2de,EXP9a,0,0,ontime,6
31,6345b7f49677d36bd07c5a10,EXP9a_JF,0,7d2de33f1c0e1235bff983d6b029de949199fc2bb2d69cf5074583daa421524c,2104.145861,False,keypress,EXP9a_testRsp_rv,922,[],choice-response,Add,655e73d1a60ad4b436a1357f,2023-11-22 16:34:02-05:00,early_speech8,3674,285,EXP9a_maintaskTrials_rv,maintaskTrials,7d2de,EXP9a,0,0,early,8
32,6345b7f49677d36bd07c5a10,EXP9a_JF,0,7d2de33f1c0e1235bff983d6b029de949199fc2bb2d69cf5074583daa421524c,2104.145861,False,keypress,EXP9a_testRsp_rv,591,[],choice-response,At,655e73d1a60ad4b436a1357f,2023-11-22 16:34:02-05:00,ontime_speech2,3325,286,EXP9a_maintaskTrials_rv,maintaskTrials,7d2de,EXP9a,0,1,ontime,2
33,6345b7f49677d36bd07c5a10,EXP9a_JF,0,7d2de33f1c0e1235bff983d6b029de949199fc2bb2d69cf5074583daa421524c,2104.145861,False,keypress,EXP9a_testRsp_rv,464,[],choice-response,At,655e73d1a60ad4b436a1357f,2023-11-22 16:34:02-05:00,late_speech1,3262,288,EXP9a_maintaskTrials_rv,maintaskTrials,7d2de,EXP9a,0,1,late,1
34,6345b7f49677d36bd07c5a10,EXP9a_JF,0,7d2de33f1c0e1235bff983d6b029de949199fc2bb2d69cf5074583daa421524c,2104.145861,False,keypress,EXP9a_testRsp_rv,568,[],choice-response,At,655e73d1a60ad4b436a1357f,2023-11-22 16:34:02-05:00,ontime_speech1,3279,289,EXP9a_maintaskTrials_rv,maintaskTrials,7d2de,EXP9a,0,1,ontime,1
35,6345b7f49677d36bd07c5a10,EXP9a_JF,0,7d2de33f1c0e1235bff983d6b029de949199fc2bb2d69cf5074583daa421524c,2104.145861,False,keypress,EXP9a_testRsp_rv,277,[],choice-response,Add,655e73d1a60ad4b436a1357f,2023-11-22 16:34:02-05:00,ontime_speech8,3127,290,EXP9a_maintaskTrials_rv,maintaskTrials,7d2de,EXP9a,0,0,ontime,8
36,6345b7f49677d36bd07c5a10,EXP9a_JF,0,7d2de33f1c0e1235bff983d6b029de949199fc2bb2d69cf5074583daa421524c,2104.145861,False,keypress,EXP9a_testRsp_rv,822,[],choice-response,At,655e73d1a60ad4b436a1357f,2023-11-22 16:34:02-05:00,early_speech2,3464,291,EXP9a_maintaskTrials_rv,maintaskTrials,7d2de,EXP9a,0,1,early,2
37,6345b7f49677d36bd07c5a10,EXP9a_JF,0,7d2de33f1c0e1235bff983d6b029de949199fc2bb2d69cf5074583daa421524c,2104.145861,False,keypress,EXP9a_testRsp_rv,539,[],choice-response,Add,655e73d1a60ad4b436a1357f,2023-11-22 16:34:02-05:00,late_speech8,3477,292,EXP9a_maintaskTrials_rv,maintaskTrials,7d2de,EXP9a,0,0,late,8
38,6345b7f49677d36bd07c5a10,EXP9a_JF,0,7d2de33f1c0e1235bff983d6b029de949199fc2bb2d69cf5074583daa421524c,2104.145861,False,keypress,EXP9a_testRsp_rv,237,[],choice-response,At,655e73d1a60ad4b436a1357f,2023-11-22 16:34:02-05:00,late_speech4,3103,293,EXP9a_maintaskTrials_rv,maintaskTrials,7d2de,EXP9a,0,1,late,4
39,6345b7f49677d36bd07c5a10,EXP9a_JF,0,7d2de33f1c0e1235bff983d6b029de949199fc2bb2d69cf5074583daa421524c,2104.145861,False,keypress,EXP9a_testRsp_rv,375,[],choice-response,Add,655e73d1a60ad4b436a1357f,2023-11-22 16:34:02-05:00,early_speech5,3078,294,EXP9a_maintaskTrials_rv,maintaskTrials,7d2de,EXP9a,0,0,early,5
40,6345b7f49677d36bd07c5a10,EXP9a_JF,0,7d2de33f1c0e1235bff983d6b029de949199fc2bb2d69cf5074583daa421524c,2104.145861,False,keypress,EXP9a_testRsp_rv,513,[],choice-response,Add,655e73d1a60ad4b436a1357f,2023-11-22 16:34:02-05:00,early_speech6,3251,295,EXP9a_maintaskTrials_rv,maintaskTrials,7d2de,EXP9a,0,0,early,6
41,6345b7f49677d36bd07c5a10,EXP9a_JF,0,7d2de33f1c0e1235bff983d6b029de949199fc2bb2d69cf5074583daa421524c,2104.145861,False,keypress,EXP9a_testRsp_rv,530,[],choice-response,At,655e73d1a60ad4b436a1357f,2023-11-22 16:34:02-05:00,early_speech3,3196,296,EXP9a_maintaskTrials_rv,maintaskTrials,7d2de,EXP9a,0,1,early,3
42,6345b7f49677d36bd07c5a10,EXP9a_JF,0,7d2de33f1c0e1235bff983d6b029de949199fc2bb2d69cf5074583daa421524c,2104.145861,False,keypress,EXP9a_testRsp_rv,447,[],choice-response,At,655e73d1a60ad4b436a1357f,2023-11-22 16:34:02-05:00,early_speech4,3133,297,EXP9a_maintaskTrials_rv,maintaskTrials,7d2de,EXP9a,0,1,early,4
43,6345b7f49677d36bd07c5a10,EXP9a_JF,0,7d2de33f1c0e1235bff983d6b029de949199fc2bb2d69cf5074583daa421524c,2104.145861,False,keypress,EXP9a_testRsp_rv,385,[],choice-response,At,655e73d1a60ad4b436a1357f,2023-11-22 16:34:02-05:00,ontime_speech4,3160,298,EXP9a_maintaskTrials_rv,maintaskTrials,7d2de,EXP9a,0,1,ontime,4
44,6345b7f49677d36bd07c5a10,EXP9a_JF,0,7d2de33f1c0e1235bff983d6b029de949199fc2bb2d69cf5074583daa421524c,2104.145861,False,keypress,EXP9a_testRsp_rv,888,[],choice-response,Add,655e73d1a60ad4b436a1357f,2023-11-22 16:34:02-05:00,late_speech6,3784,300,EXP9a_maintaskTrials_rv,maintaskTrials,7d2de,EXP9a,0,0,late,6
45,6345b7f49677d36bd07c5a10,EXP9a_JF,0,7d2de33f1c0e1235bff983d6b029de949199fc2bb2d69cf5074583daa421524c,2104.145861,False,keypress,EXP9a_testRsp_rv,660,[],choice-response,Add,655e73d1a60ad4b436a1357f,2023-11-22 16:34:02-05:00,late_speech7,3576,301,EXP9a_maintaskTrials_rv,maintaskTrials,7d2de,EXP9a,0,0,late,7
46,6345b7f49677d36bd07c5a10,EXP9a_JF,0,7d2de33f1c0e1235bff983d6b029de949199fc2bb2d69cf5074583daa421524c,2104.145861,False,keypress,EXP9a_testRsp_rv,661,[],choice-response,Add,655e73d1a60ad4b436a1357f,2023-11-22 16:34:02-05:00,late_speech2,3500,302,EXP9a_maintaskTrials_rv,maintaskTrials,7d2de,EXP9a,0,0,late,2
47,6345b7f49677d36bd07c5a10,EXP9a_JF,0,7d2de33f1c0e1235bff983d6b029de949199fc2bb2d69cf5074583daa421524c,2104.145861,False,keypress,EXP9a_testRsp_rv,1427,[],choice-response,Add,655e73d1a60ad4b436a1357f,2023-11-22 16:34:02-05:00,late_speech3,4280,303,EXP9a_maintaskTrials_rv,maintaskTrials,7d2de,EXP9a,0,0,late,3
48,6345b7f49677d36bd07c5a10,EXP9a_JF,0,7d2de33f1c0e1235bff983d6b029de949199fc2bb2d69cf5074583daa421524c,2104.145861,False,keypress,EXP9a_testRsp_rv,275,[],choice-response,At,655e73d1a60ad4b436a1357f,2023-11-22 16:34:02-05:00,ontime_speech1,2986,304,EXP9a_maintaskTrials_rv,maintaskTrials,7d2de,EXP9a,0,1,ontime,1
49,6345b7f49677d36bd07c5a10,EXP9a_JF,0,7d2de33f1c0e1235bff983d6b029de949199fc2bb2d69cf5074583daa421524c,2104.145861,False,keypress,EXP9a_testRsp_rv,500,[],choice-response,At,655e73d1a60ad4b436a1357f,2023-11-22 16:34:02-05:00,ontime_speech3,3253,305,EXP9a_maintaskTrials_rv,maintaskTrials,7d2de,EXP9a,0,1,ontime,3
50,6345b7f49677d36bd07c5a10,EXP9a_JF,0,7d2de33f1c0e1235bff983d6b029de949199fc2bb2d69cf5074583daa421524c,2104.145861,False,keypress,EXP9a_testRsp_rv,420,[],choice-response,At,655e73d1a60ad4b436a1357f,2023-11-22 16:34:02-05:00,ontime_speech2,3146,306,EXP9a_maintaskTrials_rv,maintaskTrials,7d2de,EXP9a,0,1,ontime,2
51,6345b7f49677d36bd07c5a10,EXP9a_JF,0,7d2de33f1c0e1235bff983d6b029de949199fc2bb2d69cf5074583daa421524c,2104.145861,False,keypress,EXP9a_testRsp_rv,149,[],choice-response,Add,655e73d1a60ad4b436a1357f,2023-11-22 16:34:02-05:00,ontime_speech8,2999,307,EXP9a_maintaskTrials_rv,maintaskTrials,7d2de,EXP9a,0,0,ontime,8
52,6345b7f49677d36bd07c5a10,EXP9a_JF,0,7d2de33f1c0e1235bff983d6b029de949199fc2bb2d69cf5074583daa421524c,2104.145861,False,keypress,EXP9a_testRsp_rv,367,[],choice-response,At,655e73d1a60ad4b436a1357f,2023-11-22 16:34:02-05:00,early_speech1,2980,308,EXP9a_maintaskTrials_rv,maintaskTrials,7d2de,EXP9a,0,1,early,1
53,6345b7f49677d36bd07c5a10,EXP9a_JF,0,7d2de33f1c0e1235bff983d6b029de949199fc2bb2d69cf5074583daa421524c,2104.145861,False,keypress,EXP9a_testRsp_rv,294,[],choice-response,At,655e73d1a60ad4b436a1357f,2023-11-22 16:34:02-05:00,late_speech3,3147,309,EXP9a_maintaskTrials_rv,maintaskTrials,7d2de,EXP9a,0,1,late,3
54,6345b7f49677d36bd07c5a10,EXP9a_JF,0,7d2de33f1c0e1235bff983d6b029de949199fc2bb2d69cf5074583daa421524c,2104.145861,False,keypress,EXP9a_testRsp_rv,600,[],choice-response,Add,655e73d1a60ad4b436a1357f,2023-11-22 16:34:02-05:00,late_speech7,3520,310,EXP9a_maintaskTrials_rv,maintaskTrials,7d2de,EXP9a,0,0,late,7
55,6345b7f49677d36bd07c5a10,EXP9a_JF,0,7d2de33f1c0e1235bff983d6b029de949199fc2bb2d69cf5074583daa421524c,2104.145861,False,keypress,EXP9a_testRsp_rv,488,[],choice-response,At,655e73d1a60ad4b436a1357f,2023-11-22 16:34:02-05:00,late_speech4,3353,312,EXP9a_maintaskTrials_rv,maintaskTrials,7d2de,EXP9a,0,1,late,4
56,6345b7f49677d36bd07c5a10,EXP9a_JF,0,7d2de33f1c0e1235bff983d6b029de949199fc2bb2d69cf5074583daa421524c,2104.145861,False,keypress,EXP9a_testRsp_rv,505,[],choice-response,At,655e73d1a60ad4b436a1357f,2023-11-22 16:34:02-05:00,ontime_speech5,3309,313,EXP9a_maintaskTrials_rv,maintaskTrials,7d2de,EXP9a,0,1,ontime,5
57,6345b7f49677d36bd07c5a10,EXP9a_JF,0,7d2de33f1c0e1235bff983d6b029de949199fc2bb2d69cf5074583daa421524c,2104.145861,False,keypress,EXP9a_testRsp_rv,641,[],choice-response,Add,655e73d1a60ad4b436a1357f,2023-11-22 16:34:02-05:00,early_speech7,3376,314,EXP9a_maintaskTrials_rv,maintaskTrials,7d2de,EXP9a,0,0,early,7
58,6345b7f49677d36bd07c5a10,EXP9a_JF,0,7d2de33f1c0e1235bff983d6b029de949199fc2bb2d69cf5074583daa421524c,2104.145861,False,keypress,EXP9a_testRsp_rv,391,[],choice-response,Add,655e73d1a60ad4b436a1357f,2023-11-22 16:34:02-05:00,late_speech6,3285,315,EXP9a_maintaskTrials_rv,maintaskTrials,7d2de,EXP9a,0,0,late,6
59,6345b7f49677d36bd07c5a10,EXP9a_JF,0,7d2de33f1c0e1235bff983d6b029de949199fc2bb2d69cf5074583daa421524c,2104.145861,False,keypress,EXP9a_testRsp_rv,641,[],choice-response,Add,655e73d1a60ad4b436a1357f,2023-11-22 16:34:02-05:00,ontime_speech6,3446,316,EXP9a_maintaskTrials_rv,maintaskTrials,7d2de,EXP9a,0,0,ontime,6
60,6345b7f49677d36bd07c5a10,EXP9a_JF,0,7d2de33f1c0e1235bff983d6b029de949199fc2bb2d69cf5074583daa421524c,2104.145861,False,keypress,EXP9a_testRsp_rv,276,[],choice-response,Add,655e73d1a60ad4b436a1357f,2023-11-22 16:34:02-05:00,late_speech8,3219,317,EXP9a_maintaskTrials_rv,maintaskTrials,7d2de,EXP9a,0,0,late,8
61,6345b7f49677d36bd07c5a10,EXP9a_JF,0,7d2de33f1c0e1235bff983d6b029de949199fc2bb2d69cf5074583daa421524c,2104.145861,False,keypress,EXP9a_testRsp_rv,247,[],choice-response,Add,655e73d1a60ad4b436a1357f,2023-11-22 16:34:02-05:00,ontime_speech7,3073,318,EXP9a_maintaskTrials_rv,maintaskTrials,7d2de,EXP9a,0,0,ontime,7
62,6345b7f49677d36bd07c5a10,EXP9a_JF,0,7d2de33f1c0e1235bff983d6b029de949199fc2bb2d69cf5074583daa421524c,2104.145861,False,keypress,EXP9a_testRsp_rv,355,[],choice-response,Add,655e73d1a60ad4b436a1357f,2023-11-22 16:34:02-05:00,early_speech6,3090,319,EXP9a_maintaskTrials_rv,maintaskTrials,7d2de,EXP9a,0,0,early,6
63,6345b7f49677d36bd07c5a10,EXP9a_JF,0,7d2de33f1c0e1235bff983d6b029de949199fc2bb2d69cf5074583daa421524c,2104.145861,False,keypress,EXP9a_testRsp_rv,355,[],choice-response,At,655e73d1a60ad4b436a1357f,2023-11-22 16:34:02-05:00,early_speech2,2991,320,EXP9a_maintaskTrials_rv,maintaskTrials,7d2de,EXP9a,0,1,early,2
64,6345b7f49677d36bd07c5a10,EXP9a_JF,0,7d2de33f1c0e1235bff983d6b029de949199fc2bb2d69cf5074583daa421524c,2104.145861,False,keypress,EXP9a_testRsp_rv,279,[],choice-response,At,655e73d1a60ad4b436a1357f,2023-11-22 16:34:02-05:00,early_speech5,2982,321,EXP9a_maintaskTrials_rv,maintaskTrials,7d2de,EXP9a,0,1,early,5
65,6345b7f49677d36bd07c5a10,EXP9a_JF,0,7d2de33f1c0e1235bff983d6b029de949199fc2bb2d69cf5074583daa421524c,2104.145861,False,keypress,EXP9a_testRsp_rv,530,[],choice-response,At,655e73d1a60ad4b436a1357f,2023-11-22 16:34:02-05:00,early_speech3,3186,322,EXP9a_maintaskTrials_rv,maintaskTrials,7d2de,EXP9a,0,1,early,3
66,6345b7f49677d36bd07c5a10,EXP9a_JF,0,7d2de33f1c0e1235bff983d6b029de949199fc2bb2d69cf5074583daa421524c,2104.145861,False,keypress,EXP9a_testRsp_rv,994,[],choice-response,At,655e73d1a60ad4b436a1357f,2023-11-22 16:34:02-05:00,ontime_speech4,3775,324,EXP9a_maintaskTrials_rv,maintaskTrials,7d2de,EXP9a,0,1,ontime,4
67,6345b7f49677d36bd07c5a10,EXP9a_JF,0,7d2de33f1c0e1235bff983d6b029de949199fc2bb2d69cf5074583daa421524c,2104.145861,False,keypress,EXP9a_testRsp_rv,241,[],choice-response,Add,655e73d1a60ad4b436a1357f,2023-11-22 16:34:02-05:00,early_speech8,2998,325,EXP9a_maintaskTrials_rv,maintaskTrials,7d2de,EXP9a,0,0,early,8
68,6345b7f49677d36bd07c5a10,EXP9a_JF,0,7d2de33f1c0e1235bff983d6b029de949199fc2bb2d69cf5074583daa421524c,2104.145861,False,keypress,EXP9a_testRsp_rv,512,[],choice-response,At,655e73d1a60ad4b436a1357f,2023-11-22 16:34:02-05:00,early_speech4,3193,326,EXP9a_maintaskTrials_rv,maintaskTrials,7d2de,EXP9a,0,1,early,4
