"","participant_id","sub_id","exp","Onset","Length","Shorter","Correct","rLength","fOnset","Explabel","fOnsetE"
"4571","e1ca76b7a24fec3b29e732f09551cfd00af1f52e8e4e1d91f222c131de70ae2b","e1ca7","EXP10b","ontime",8,1,0,1.52750544082578,"ontime","EXP10b","ontime"
"4572","e1ca76b7a24fec3b29e732f09551cfd00af1f52e8e4e1d91f222c131de70ae2b","e1ca7","EXP10b","ontime",5,1,0,0.218215062975111,"ontime","EXP10b","ontime"
"4573","e1ca76b7a24fec3b29e732f09551cfd00af1f52e8e4e1d91f222c131de70ae2b","e1ca7","EXP10b","late",1,1,0,-1.52750544082578,"late","EXP10b","late"
"4574","e1ca76b7a24fec3b29e732f09551cfd00af1f52e8e4e1d91f222c131de70ae2b","e1ca7","EXP10b","late",7,1,0,1.09107531487555,"late","EXP10b","late"
"4575","e1ca76b7a24fec3b29e732f09551cfd00af1f52e8e4e1d91f222c131de70ae2b","e1ca7","EXP10b","early",3,1,0,-0.654645188925333,"early","EXP10b","early"
"4576","e1ca76b7a24fec3b29e732f09551cfd00af1f52e8e4e1d91f222c131de70ae2b","e1ca7","EXP10b","ontime",4,1,0,-0.218215062975111,"ontime","EXP10b","ontime"
"4577","e1ca76b7a24fec3b29e732f09551cfd00af1f52e8e4e1d91f222c131de70ae2b","e1ca7","EXP10b","ontime",6,0,0,0.654645188925333,"ontime","EXP10b","ontime"
"4578","e1ca76b7a24fec3b29e732f09551cfd00af1f52e8e4e1d91f222c131de70ae2b","e1ca7","EXP10b","ontime",1,0,0,-1.52750544082578,"ontime","EXP10b","ontime"
"4579","e1ca76b7a24fec3b29e732f09551cfd00af1f52e8e4e1d91f222c131de70ae2b","e1ca7","EXP10b","late",5,0,0,0.218215062975111,"late","EXP10b","late"
"4580","e1ca76b7a24fec3b29e732f09551cfd00af1f52e8e4e1d91f222c131de70ae2b","e1ca7","EXP10b","ontime",3,0,0,-0.654645188925333,"ontime","EXP10b","ontime"
"4581","e1ca76b7a24fec3b29e732f09551cfd00af1f52e8e4e1d91f222c131de70ae2b","e1ca7","EXP10b","late",2,0,0,-1.09107531487555,"late","EXP10b","late"
"4582","e1ca76b7a24fec3b29e732f09551cfd00af1f52e8e4e1d91f222c131de70ae2b","e1ca7","EXP10b","ontime",7,0,0,1.09107531487555,"ontime","EXP10b","ontime"
"4583","e1ca76b7a24fec3b29e732f09551cfd00af1f52e8e4e1d91f222c131de70ae2b","e1ca7","EXP10b","late",6,0,0,0.654645188925333,"late","EXP10b","late"
"4584","e1ca76b7a24fec3b29e732f09551cfd00af1f52e8e4e1d91f222c131de70ae2b","e1ca7","EXP10b","early",2,0,0,-1.09107531487555,"early","EXP10b","early"
"4585","e1ca76b7a24fec3b29e732f09551cfd00af1f52e8e4e1d91f222c131de70ae2b","e1ca7","EXP10b","late",5,0,0,0.218215062975111,"late","EXP10b","late"
"4586","e1ca76b7a24fec3b29e732f09551cfd00af1f52e8e4e1d91f222c131de70ae2b","e1ca7","EXP10b","early",3,0,0,-0.654645188925333,"early","EXP10b","early"
"4587","e1ca76b7a24fec3b29e732f09551cfd00af1f52e8e4e1d91f222c131de70ae2b","e1ca7","EXP10b","ontime",5,1,0,0.218215062975111,"ontime","EXP10b","ontime"
"4588","e1ca76b7a24fec3b29e732f09551cfd00af1f52e8e4e1d91f222c131de70ae2b","e1ca7","EXP10b","ontime",4,1,0,-0.218215062975111,"ontime","EXP10b","ontime"
"4589","e1ca76b7a24fec3b29e732f09551cfd00af1f52e8e4e1d91f222c131de70ae2b","e1ca7","EXP10b","early",1,1,0,-1.52750544082578,"early","EXP10b","early"
"4590","e1ca76b7a24fec3b29e732f09551cfd00af1f52e8e4e1d91f222c131de70ae2b","e1ca7","EXP10b","ontime",3,1,0,-0.654645188925333,"ontime","EXP10b","ontime"
"4591","e1ca76b7a24fec3b29e732f09551cfd00af1f52e8e4e1d91f222c131de70ae2b","e1ca7","EXP10b","early",4,0,0,-0.218215062975111,"early","EXP10b","early"
"4592","e1ca76b7a24fec3b29e732f09551cfd00af1f52e8e4e1d91f222c131de70ae2b","e1ca7","EXP10b","ontime",8,0,0,1.52750544082578,"ontime","EXP10b","ontime"
"4593","e1ca76b7a24fec3b29e732f09551cfd00af1f52e8e4e1d91f222c131de70ae2b","e1ca7","EXP10b","early",7,0,0,1.09107531487555,"early","EXP10b","early"
"4594","e1ca76b7a24fec3b29e732f09551cfd00af1f52e8e4e1d91f222c131de70ae2b","e1ca7","EXP10b","late",4,0,0,-0.218215062975111,"late","EXP10b","late"
"4595","e1ca76b7a24fec3b29e732f09551cfd00af1f52e8e4e1d91f222c131de70ae2b","e1ca7","EXP10b","early",2,0,0,-1.09107531487555,"early","EXP10b","early"
"4596","e1ca76b7a24fec3b29e732f09551cfd00af1f52e8e4e1d91f222c131de70ae2b","e1ca7","EXP10b","ontime",6,0,0,0.654645188925333,"ontime","EXP10b","ontime"
"4597","e1ca76b7a24fec3b29e732f09551cfd00af1f52e8e4e1d91f222c131de70ae2b","e1ca7","EXP10b","late",2,0,0,-1.09107531487555,"late","EXP10b","late"
"4598","e1ca76b7a24fec3b29e732f09551cfd00af1f52e8e4e1d91f222c131de70ae2b","e1ca7","EXP10b","late",8,0,0,1.52750544082578,"late","EXP10b","late"
"4599","e1ca76b7a24fec3b29e732f09551cfd00af1f52e8e4e1d91f222c131de70ae2b","e1ca7","EXP10b","early",6,0,0,0.654645188925333,"early","EXP10b","early"
"4600","e1ca76b7a24fec3b29e732f09551cfd00af1f52e8e4e1d91f222c131de70ae2b","e1ca7","EXP10b","late",3,1,0,-0.654645188925333,"late","EXP10b","late"
"4601","e1ca76b7a24fec3b29e732f09551cfd00af1f52e8e4e1d91f222c131de70ae2b","e1ca7","EXP10b","ontime",1,1,0,-1.52750544082578,"ontime","EXP10b","ontime"
"4602","e1ca76b7a24fec3b29e732f09551cfd00af1f52e8e4e1d91f222c131de70ae2b","e1ca7","EXP10b","ontime",7,1,0,1.09107531487555,"ontime","EXP10b","ontime"
"4603","e1ca76b7a24fec3b29e732f09551cfd00af1f52e8e4e1d91f222c131de70ae2b","e1ca7","EXP10b","late",6,1,0,0.654645188925333,"late","EXP10b","late"
"4604","e1ca76b7a24fec3b29e732f09551cfd00af1f52e8e4e1d91f222c131de70ae2b","e1ca7","EXP10b","early",8,1,0,1.52750544082578,"early","EXP10b","early"
"4605","e1ca76b7a24fec3b29e732f09551cfd00af1f52e8e4e1d91f222c131de70ae2b","e1ca7","EXP10b","late",1,1,0,-1.52750544082578,"late","EXP10b","late"
"4606","e1ca76b7a24fec3b29e732f09551cfd00af1f52e8e4e1d91f222c131de70ae2b","e1ca7","EXP10b","early",5,1,0,0.218215062975111,"early","EXP10b","early"
"4607","e1ca76b7a24fec3b29e732f09551cfd00af1f52e8e4e1d91f222c131de70ae2b","e1ca7","EXP10b","late",7,1,0,1.09107531487555,"late","EXP10b","late"
"4608","e1ca76b7a24fec3b29e732f09551cfd00af1f52e8e4e1d91f222c131de70ae2b","e1ca7","EXP10b","ontime",2,0,0,-1.09107531487555,"ontime","EXP10b","ontime"
"4609","b86893a931cb30fbf293ad71f4913ba331cbcf57ef0fad22d8a252fd11320a41","b8689","EXP10b","early",4,1,0,-0.218215062975111,"early","EXP10b","early"
"4610","b86893a931cb30fbf293ad71f4913ba331cbcf57ef0fad22d8a252fd11320a41","b8689","EXP10b","early",8,1,0,1.52750544082578,"early","EXP10b","early"
"4611","b86893a931cb30fbf293ad71f4913ba331cbcf57ef0fad22d8a252fd11320a41","b8689","EXP10b","early",5,1,0,0.218215062975111,"early","EXP10b","early"
"4612","b86893a931cb30fbf293ad71f4913ba331cbcf57ef0fad22d8a252fd11320a41","b8689","EXP10b","late",5,1,0,0.218215062975111,"late","EXP10b","late"
"4613","b86893a931cb30fbf293ad71f4913ba331cbcf57ef0fad22d8a252fd11320a41","b8689","EXP10b","late",8,1,0,1.52750544082578,"late","EXP10b","late"
"4614","b86893a931cb30fbf293ad71f4913ba331cbcf57ef0fad22d8a252fd11320a41","b8689","EXP10b","ontime",2,1,0,-1.09107531487555,"ontime","EXP10b","ontime"
"4615","b86893a931cb30fbf293ad71f4913ba331cbcf57ef0fad22d8a252fd11320a41","b8689","EXP10b","early",3,1,0,-0.654645188925333,"early","EXP10b","early"
"4616","b86893a931cb30fbf293ad71f4913ba331cbcf57ef0fad22d8a252fd11320a41","b8689","EXP10b","ontime",1,1,0,-1.52750544082578,"ontime","EXP10b","ontime"
"4617","b86893a931cb30fbf293ad71f4913ba331cbcf57ef0fad22d8a252fd11320a41","b8689","EXP10b","late",2,1,0,-1.09107531487555,"late","EXP10b","late"
"4618","b86893a931cb30fbf293ad71f4913ba331cbcf57ef0fad22d8a252fd11320a41","b8689","EXP10b","late",6,1,0,0.654645188925333,"late","EXP10b","late"
"4619","b86893a931cb30fbf293ad71f4913ba331cbcf57ef0fad22d8a252fd11320a41","b8689","EXP10b","early",6,1,0,0.654645188925333,"early","EXP10b","early"
"4620","b86893a931cb30fbf293ad71f4913ba331cbcf57ef0fad22d8a252fd11320a41","b8689","EXP10b","early",2,0,0,-1.09107531487555,"early","EXP10b","early"
"4621","b86893a931cb30fbf293ad71f4913ba331cbcf57ef0fad22d8a252fd11320a41","b8689","EXP10b","late",1,1,0,-1.52750544082578,"late","EXP10b","late"
"4622","b86893a931cb30fbf293ad71f4913ba331cbcf57ef0fad22d8a252fd11320a41","b8689","EXP10b","ontime",4,1,0,-0.218215062975111,"ontime","EXP10b","ontime"
"4623","b86893a931cb30fbf293ad71f4913ba331cbcf57ef0fad22d8a252fd11320a41","b8689","EXP10b","ontime",3,1,0,-0.654645188925333,"ontime","EXP10b","ontime"
"4624","b86893a931cb30fbf293ad71f4913ba331cbcf57ef0fad22d8a252fd11320a41","b8689","EXP10b","ontime",5,0,0,0.218215062975111,"ontime","EXP10b","ontime"
"4625","b86893a931cb30fbf293ad71f4913ba331cbcf57ef0fad22d8a252fd11320a41","b8689","EXP10b","ontime",8,0,0,1.52750544082578,"ontime","EXP10b","ontime"
"4626","b86893a931cb30fbf293ad71f4913ba331cbcf57ef0fad22d8a252fd11320a41","b8689","EXP10b","late",3,0,0,-0.654645188925333,"late","EXP10b","late"
"4627","b86893a931cb30fbf293ad71f4913ba331cbcf57ef0fad22d8a252fd11320a41","b8689","EXP10b","ontime",6,0,0,0.654645188925333,"ontime","EXP10b","ontime"
"4628","b86893a931cb30fbf293ad71f4913ba331cbcf57ef0fad22d8a252fd11320a41","b8689","EXP10b","late",4,0,0,-0.218215062975111,"late","EXP10b","late"
"4629","b86893a931cb30fbf293ad71f4913ba331cbcf57ef0fad22d8a252fd11320a41","b8689","EXP10b","ontime",7,0,0,1.09107531487555,"ontime","EXP10b","ontime"
"4630","b86893a931cb30fbf293ad71f4913ba331cbcf57ef0fad22d8a252fd11320a41","b8689","EXP10b","early",1,1,0,-1.52750544082578,"early","EXP10b","early"
"4631","b86893a931cb30fbf293ad71f4913ba331cbcf57ef0fad22d8a252fd11320a41","b8689","EXP10b","late",7,0,0,1.09107531487555,"late","EXP10b","late"
"4632","b86893a931cb30fbf293ad71f4913ba331cbcf57ef0fad22d8a252fd11320a41","b8689","EXP10b","early",7,0,0,1.09107531487555,"early","EXP10b","early"
"4633","b86893a931cb30fbf293ad71f4913ba331cbcf57ef0fad22d8a252fd11320a41","b8689","EXP10b","late",4,1,0,-0.218215062975111,"late","EXP10b","late"
"4634","b86893a931cb30fbf293ad71f4913ba331cbcf57ef0fad22d8a252fd11320a41","b8689","EXP10b","ontime",2,0,0,-1.09107531487555,"ontime","EXP10b","ontime"
"4635","b86893a931cb30fbf293ad71f4913ba331cbcf57ef0fad22d8a252fd11320a41","b8689","EXP10b","late",8,0,0,1.52750544082578,"late","EXP10b","late"
"4636","b86893a931cb30fbf293ad71f4913ba331cbcf57ef0fad22d8a252fd11320a41","b8689","EXP10b","ontime",8,0,0,1.52750544082578,"ontime","EXP10b","ontime"
"4637","b86893a931cb30fbf293ad71f4913ba331cbcf57ef0fad22d8a252fd11320a41","b8689","EXP10b","early",8,1,0,1.52750544082578,"early","EXP10b","early"
"4638","b86893a931cb30fbf293ad71f4913ba331cbcf57ef0fad22d8a252fd11320a41","b8689","EXP10b","late",5,1,0,0.218215062975111,"late","EXP10b","late"
"4639","b86893a931cb30fbf293ad71f4913ba331cbcf57ef0fad22d8a252fd11320a41","b8689","EXP10b","early",3,1,0,-0.654645188925333,"early","EXP10b","early"
"4640","b86893a931cb30fbf293ad71f4913ba331cbcf57ef0fad22d8a252fd11320a41","b8689","EXP10b","ontime",3,0,0,-0.654645188925333,"ontime","EXP10b","ontime"
"4641","b86893a931cb30fbf293ad71f4913ba331cbcf57ef0fad22d8a252fd11320a41","b8689","EXP10b","early",7,1,0,1.09107531487555,"early","EXP10b","early"
"4642","b86893a931cb30fbf293ad71f4913ba331cbcf57ef0fad22d8a252fd11320a41","b8689","EXP10b","early",6,0,0,0.654645188925333,"early","EXP10b","early"
"4643","b86893a931cb30fbf293ad71f4913ba331cbcf57ef0fad22d8a252fd11320a41","b8689","EXP10b","late",7,1,0,1.09107531487555,"late","EXP10b","late"
"4644","b86893a931cb30fbf293ad71f4913ba331cbcf57ef0fad22d8a252fd11320a41","b8689","EXP10b","ontime",6,1,0,0.654645188925333,"ontime","EXP10b","ontime"
"4645","b86893a931cb30fbf293ad71f4913ba331cbcf57ef0fad22d8a252fd11320a41","b8689","EXP10b","early",4,1,0,-0.218215062975111,"early","EXP10b","early"
"4646","b86893a931cb30fbf293ad71f4913ba331cbcf57ef0fad22d8a252fd11320a41","b8689","EXP10b","ontime",5,1,0,0.218215062975111,"ontime","EXP10b","ontime"
"4647","b86893a931cb30fbf293ad71f4913ba331cbcf57ef0fad22d8a252fd11320a41","b8689","EXP10b","early",5,1,0,0.218215062975111,"early","EXP10b","early"
"4648","b86893a931cb30fbf293ad71f4913ba331cbcf57ef0fad22d8a252fd11320a41","b8689","EXP10b","late",6,1,0,0.654645188925333,"late","EXP10b","late"
"4649","b86893a931cb30fbf293ad71f4913ba331cbcf57ef0fad22d8a252fd11320a41","b8689","EXP10b","late",2,1,0,-1.09107531487555,"late","EXP10b","late"
"4650","b86893a931cb30fbf293ad71f4913ba331cbcf57ef0fad22d8a252fd11320a41","b8689","EXP10b","ontime",7,0,0,1.09107531487555,"ontime","EXP10b","ontime"
"4651","b86893a931cb30fbf293ad71f4913ba331cbcf57ef0fad22d8a252fd11320a41","b8689","EXP10b","late",1,1,0,-1.52750544082578,"late","EXP10b","late"
"4652","b86893a931cb30fbf293ad71f4913ba331cbcf57ef0fad22d8a252fd11320a41","b8689","EXP10b","ontime",4,1,0,-0.218215062975111,"ontime","EXP10b","ontime"
"4653","b86893a931cb30fbf293ad71f4913ba331cbcf57ef0fad22d8a252fd11320a41","b8689","EXP10b","ontime",1,0,0,-1.52750544082578,"ontime","EXP10b","ontime"
"4654","b86893a931cb30fbf293ad71f4913ba331cbcf57ef0fad22d8a252fd11320a41","b8689","EXP10b","late",3,0,0,-0.654645188925333,"late","EXP10b","late"
"4655","b86893a931cb30fbf293ad71f4913ba331cbcf57ef0fad22d8a252fd11320a41","b8689","EXP10b","early",1,0,0,-1.52750544082578,"early","EXP10b","early"
"4656","b86893a931cb30fbf293ad71f4913ba331cbcf57ef0fad22d8a252fd11320a41","b8689","EXP10b","early",2,1,0,-1.09107531487555,"early","EXP10b","early"
"4657","b86893a931cb30fbf293ad71f4913ba331cbcf57ef0fad22d8a252fd11320a41","b8689","EXP10b","early",7,1,0,1.09107531487555,"early","EXP10b","early"
"4658","b86893a931cb30fbf293ad71f4913ba331cbcf57ef0fad22d8a252fd11320a41","b8689","EXP10b","ontime",8,0,0,1.52750544082578,"ontime","EXP10b","ontime"
"4659","b86893a931cb30fbf293ad71f4913ba331cbcf57ef0fad22d8a252fd11320a41","b8689","EXP10b","ontime",5,0,0,0.218215062975111,"ontime","EXP10b","ontime"
"4660","b86893a931cb30fbf293ad71f4913ba331cbcf57ef0fad22d8a252fd11320a41","b8689","EXP10b","late",3,0,0,-0.654645188925333,"late","EXP10b","late"
"4661","b86893a931cb30fbf293ad71f4913ba331cbcf57ef0fad22d8a252fd11320a41","b8689","EXP10b","late",6,0,0,0.654645188925333,"late","EXP10b","late"
"4662","b86893a931cb30fbf293ad71f4913ba331cbcf57ef0fad22d8a252fd11320a41","b8689","EXP10b","early",8,0,0,1.52750544082578,"early","EXP10b","early"
"4663","b86893a931cb30fbf293ad71f4913ba331cbcf57ef0fad22d8a252fd11320a41","b8689","EXP10b","early",2,1,0,-1.09107531487555,"early","EXP10b","early"
"4664","b86893a931cb30fbf293ad71f4913ba331cbcf57ef0fad22d8a252fd11320a41","b8689","EXP10b","late",8,0,0,1.52750544082578,"late","EXP10b","late"
"4665","b86893a931cb30fbf293ad71f4913ba331cbcf57ef0fad22d8a252fd11320a41","b8689","EXP10b","early",1,1,0,-1.52750544082578,"early","EXP10b","early"
"4666","b86893a931cb30fbf293ad71f4913ba331cbcf57ef0fad22d8a252fd11320a41","b8689","EXP10b","late",4,1,0,-0.218215062975111,"late","EXP10b","late"
"4667","b86893a931cb30fbf293ad71f4913ba331cbcf57ef0fad22d8a252fd11320a41","b8689","EXP10b","late",1,1,0,-1.52750544082578,"late","EXP10b","late"
"4668","b86893a931cb30fbf293ad71f4913ba331cbcf57ef0fad22d8a252fd11320a41","b8689","EXP10b","ontime",7,1,0,1.09107531487555,"ontime","EXP10b","ontime"
"4669","b86893a931cb30fbf293ad71f4913ba331cbcf57ef0fad22d8a252fd11320a41","b8689","EXP10b","late",2,1,0,-1.09107531487555,"late","EXP10b","late"
"4670","b86893a931cb30fbf293ad71f4913ba331cbcf57ef0fad22d8a252fd11320a41","b8689","EXP10b","ontime",1,1,0,-1.52750544082578,"ontime","EXP10b","ontime"
"4671","b86893a931cb30fbf293ad71f4913ba331cbcf57ef0fad22d8a252fd11320a41","b8689","EXP10b","early",6,1,0,0.654645188925333,"early","EXP10b","early"
"4672","b86893a931cb30fbf293ad71f4913ba331cbcf57ef0fad22d8a252fd11320a41","b8689","EXP10b","ontime",4,1,0,-0.218215062975111,"ontime","EXP10b","ontime"
"4673","b86893a931cb30fbf293ad71f4913ba331cbcf57ef0fad22d8a252fd11320a41","b8689","EXP10b","late",7,1,0,1.09107531487555,"late","EXP10b","late"
"4674","b86893a931cb30fbf293ad71f4913ba331cbcf57ef0fad22d8a252fd11320a41","b8689","EXP10b","early",3,0,0,-0.654645188925333,"early","EXP10b","early"
"4675","b86893a931cb30fbf293ad71f4913ba331cbcf57ef0fad22d8a252fd11320a41","b8689","EXP10b","late",5,1,0,0.218215062975111,"late","EXP10b","late"
"4676","b86893a931cb30fbf293ad71f4913ba331cbcf57ef0fad22d8a252fd11320a41","b8689","EXP10b","early",5,1,0,0.218215062975111,"early","EXP10b","early"
"4677","b86893a931cb30fbf293ad71f4913ba331cbcf57ef0fad22d8a252fd11320a41","b8689","EXP10b","ontime",3,0,0,-0.654645188925333,"ontime","EXP10b","ontime"
"4678","b86893a931cb30fbf293ad71f4913ba331cbcf57ef0fad22d8a252fd11320a41","b8689","EXP10b","ontime",6,0,0,0.654645188925333,"ontime","EXP10b","ontime"
"4679","b86893a931cb30fbf293ad71f4913ba331cbcf57ef0fad22d8a252fd11320a41","b8689","EXP10b","ontime",2,0,0,-1.09107531487555,"ontime","EXP10b","ontime"
"4680","b86893a931cb30fbf293ad71f4913ba331cbcf57ef0fad22d8a252fd11320a41","b8689","EXP10b","early",4,0,0,-0.218215062975111,"early","EXP10b","early"
"4681","b86893a931cb30fbf293ad71f4913ba331cbcf57ef0fad22d8a252fd11320a41","b8689","EXP10b","ontime",4,0,0,-0.218215062975111,"ontime","EXP10b","ontime"
"4682","b86893a931cb30fbf293ad71f4913ba331cbcf57ef0fad22d8a252fd11320a41","b8689","EXP10b","early",6,0,0,0.654645188925333,"early","EXP10b","early"
"4683","b86893a931cb30fbf293ad71f4913ba331cbcf57ef0fad22d8a252fd11320a41","b8689","EXP10b","ontime",2,0,0,-1.09107531487555,"ontime","EXP10b","ontime"
"4684","b86893a931cb30fbf293ad71f4913ba331cbcf57ef0fad22d8a252fd11320a41","b8689","EXP10b","early",2,0,0,-1.09107531487555,"early","EXP10b","early"
"4685","b86893a931cb30fbf293ad71f4913ba331cbcf57ef0fad22d8a252fd11320a41","b8689","EXP10b","ontime",3,0,0,-0.654645188925333,"ontime","EXP10b","ontime"
"4686","b86893a931cb30fbf293ad71f4913ba331cbcf57ef0fad22d8a252fd11320a41","b8689","EXP10b","late",6,1,0,0.654645188925333,"late","EXP10b","late"
"4687","b86893a931cb30fbf293ad71f4913ba331cbcf57ef0fad22d8a252fd11320a41","b8689","EXP10b","early",8,1,0,1.52750544082578,"early","EXP10b","early"
"4688","b86893a931cb30fbf293ad71f4913ba331cbcf57ef0fad22d8a252fd11320a41","b8689","EXP10b","late",7,0,0,1.09107531487555,"late","EXP10b","late"
"4689","b86893a931cb30fbf293ad71f4913ba331cbcf57ef0fad22d8a252fd11320a41","b8689","EXP10b","late",2,1,0,-1.09107531487555,"late","EXP10b","late"
"4690","b86893a931cb30fbf293ad71f4913ba331cbcf57ef0fad22d8a252fd11320a41","b8689","EXP10b","late",3,1,0,-0.654645188925333,"late","EXP10b","late"
"4691","b86893a931cb30fbf293ad71f4913ba331cbcf57ef0fad22d8a252fd11320a41","b8689","EXP10b","late",1,1,0,-1.52750544082578,"late","EXP10b","late"
"4692","b86893a931cb30fbf293ad71f4913ba331cbcf57ef0fad22d8a252fd11320a41","b8689","EXP10b","early",3,1,0,-0.654645188925333,"early","EXP10b","early"
"4693","b86893a931cb30fbf293ad71f4913ba331cbcf57ef0fad22d8a252fd11320a41","b8689","EXP10b","late",4,1,0,-0.218215062975111,"late","EXP10b","late"
"4694","b86893a931cb30fbf293ad71f4913ba331cbcf57ef0fad22d8a252fd11320a41","b8689","EXP10b","early",4,1,0,-0.218215062975111,"early","EXP10b","early"
"4695","b86893a931cb30fbf293ad71f4913ba331cbcf57ef0fad22d8a252fd11320a41","b8689","EXP10b","early",1,1,0,-1.52750544082578,"early","EXP10b","early"
"4696","b86893a931cb30fbf293ad71f4913ba331cbcf57ef0fad22d8a252fd11320a41","b8689","EXP10b","late",5,0,0,0.218215062975111,"late","EXP10b","late"
"4697","b86893a931cb30fbf293ad71f4913ba331cbcf57ef0fad22d8a252fd11320a41","b8689","EXP10b","ontime",7,0,0,1.09107531487555,"ontime","EXP10b","ontime"
"4698","b86893a931cb30fbf293ad71f4913ba331cbcf57ef0fad22d8a252fd11320a41","b8689","EXP10b","ontime",6,0,0,0.654645188925333,"ontime","EXP10b","ontime"
"4699","b86893a931cb30fbf293ad71f4913ba331cbcf57ef0fad22d8a252fd11320a41","b8689","EXP10b","early",7,0,0,1.09107531487555,"early","EXP10b","early"
"4700","b86893a931cb30fbf293ad71f4913ba331cbcf57ef0fad22d8a252fd11320a41","b8689","EXP10b","ontime",8,0,0,1.52750544082578,"ontime","EXP10b","ontime"
"4701","b86893a931cb30fbf293ad71f4913ba331cbcf57ef0fad22d8a252fd11320a41","b8689","EXP10b","ontime",1,1,0,-1.52750544082578,"ontime","EXP10b","ontime"
"4702","b86893a931cb30fbf293ad71f4913ba331cbcf57ef0fad22d8a252fd11320a41","b8689","EXP10b","early",5,1,0,0.218215062975111,"early","EXP10b","early"
"4703","b86893a931cb30fbf293ad71f4913ba331cbcf57ef0fad22d8a252fd11320a41","b8689","EXP10b","ontime",5,1,0,0.218215062975111,"ontime","EXP10b","ontime"
"4704","b86893a931cb30fbf293ad71f4913ba331cbcf57ef0fad22d8a252fd11320a41","b8689","EXP10b","late",8,0,0,1.52750544082578,"late","EXP10b","late"
"4705","b86893a931cb30fbf293ad71f4913ba331cbcf57ef0fad22d8a252fd11320a41","b8689","EXP10b","ontime",4,1,0,-0.218215062975111,"ontime","EXP10b","ontime"
"4706","b86893a931cb30fbf293ad71f4913ba331cbcf57ef0fad22d8a252fd11320a41","b8689","EXP10b","early",8,0,0,1.52750544082578,"early","EXP10b","early"
"4707","b86893a931cb30fbf293ad71f4913ba331cbcf57ef0fad22d8a252fd11320a41","b8689","EXP10b","early",5,1,0,0.218215062975111,"early","EXP10b","early"
"4708","b86893a931cb30fbf293ad71f4913ba331cbcf57ef0fad22d8a252fd11320a41","b8689","EXP10b","ontime",1,1,0,-1.52750544082578,"ontime","EXP10b","ontime"
"4709","b86893a931cb30fbf293ad71f4913ba331cbcf57ef0fad22d8a252fd11320a41","b8689","EXP10b","early",2,1,0,-1.09107531487555,"early","EXP10b","early"
"4710","b86893a931cb30fbf293ad71f4913ba331cbcf57ef0fad22d8a252fd11320a41","b8689","EXP10b","late",1,1,0,-1.52750544082578,"late","EXP10b","late"
"4711","b86893a931cb30fbf293ad71f4913ba331cbcf57ef0fad22d8a252fd11320a41","b8689","EXP10b","late",7,0,0,1.09107531487555,"late","EXP10b","late"
"4712","b86893a931cb30fbf293ad71f4913ba331cbcf57ef0fad22d8a252fd11320a41","b8689","EXP10b","late",6,1,0,0.654645188925333,"late","EXP10b","late"
"4713","b86893a931cb30fbf293ad71f4913ba331cbcf57ef0fad22d8a252fd11320a41","b8689","EXP10b","late",5,0,0,0.218215062975111,"late","EXP10b","late"
"4714","b86893a931cb30fbf293ad71f4913ba331cbcf57ef0fad22d8a252fd11320a41","b8689","EXP10b","ontime",5,0,0,0.218215062975111,"ontime","EXP10b","ontime"
"4715","b86893a931cb30fbf293ad71f4913ba331cbcf57ef0fad22d8a252fd11320a41","b8689","EXP10b","late",8,0,0,1.52750544082578,"late","EXP10b","late"
"4716","b86893a931cb30fbf293ad71f4913ba331cbcf57ef0fad22d8a252fd11320a41","b8689","EXP10b","early",3,0,0,-0.654645188925333,"early","EXP10b","early"
"4717","b86893a931cb30fbf293ad71f4913ba331cbcf57ef0fad22d8a252fd11320a41","b8689","EXP10b","late",4,1,0,-0.218215062975111,"late","EXP10b","late"
"4718","b86893a931cb30fbf293ad71f4913ba331cbcf57ef0fad22d8a252fd11320a41","b8689","EXP10b","early",7,0,0,1.09107531487555,"early","EXP10b","early"
"4719","b86893a931cb30fbf293ad71f4913ba331cbcf57ef0fad22d8a252fd11320a41","b8689","EXP10b","ontime",8,0,0,1.52750544082578,"ontime","EXP10b","ontime"
"4720","b86893a931cb30fbf293ad71f4913ba331cbcf57ef0fad22d8a252fd11320a41","b8689","EXP10b","ontime",2,1,0,-1.09107531487555,"ontime","EXP10b","ontime"
"4721","b86893a931cb30fbf293ad71f4913ba331cbcf57ef0fad22d8a252fd11320a41","b8689","EXP10b","early",6,0,0,0.654645188925333,"early","EXP10b","early"
"4722","b86893a931cb30fbf293ad71f4913ba331cbcf57ef0fad22d8a252fd11320a41","b8689","EXP10b","late",3,1,0,-0.654645188925333,"late","EXP10b","late"
"4723","b86893a931cb30fbf293ad71f4913ba331cbcf57ef0fad22d8a252fd11320a41","b8689","EXP10b","early",4,1,0,-0.218215062975111,"early","EXP10b","early"
"4724","b86893a931cb30fbf293ad71f4913ba331cbcf57ef0fad22d8a252fd11320a41","b8689","EXP10b","ontime",7,0,0,1.09107531487555,"ontime","EXP10b","ontime"
"4725","b86893a931cb30fbf293ad71f4913ba331cbcf57ef0fad22d8a252fd11320a41","b8689","EXP10b","ontime",3,1,0,-0.654645188925333,"ontime","EXP10b","ontime"
"4726","b86893a931cb30fbf293ad71f4913ba331cbcf57ef0fad22d8a252fd11320a41","b8689","EXP10b","early",1,1,0,-1.52750544082578,"early","EXP10b","early"
"4727","b86893a931cb30fbf293ad71f4913ba331cbcf57ef0fad22d8a252fd11320a41","b8689","EXP10b","late",2,1,0,-1.09107531487555,"late","EXP10b","late"
