,expt_id,group_id,network_error_repeat,participant_id,participation_duration,response_correct,response_mode,response_name,response_rt,response_target,response_type,response_value,session_id,session_start_time,stimuli_presented,trial_duration,trial_num,trial_template,task,sub_id,exp,Correct,Shorter,Onset,Length
17965,67ca029ac8e84b59170a9911,EXP9a_FJ,0,a267cff6e2c11216e4e4dc520c06e23e3a33dc2a7a2c67300671d6cff06744e1,1912.261766,False,keypress,EXP9a_testRsp,2216,[],choice-response,At,68188663f5aaa2f366c2bd76,2025-05-05 05:35:31-04:00,early_speech1,4954,370,EXP9a_maintaskTrials,maintaskTrials,a267c,EXP9a,0,1,early,1
17966,67ca029ac8e84b59170a9911,EXP9a_FJ,0,a267cff6e2c11216e4e4dc520c06e23e3a33dc2a7a2c67300671d6cff06744e1,1912.261766,False,keypress,EXP9a_testRsp,675,[],choice-response,At,68188663f5aaa2f366c2bd76,2025-05-05 05:35:31-04:00,early_speech5,3488,372,EXP9a_maintaskTrials,maintaskTrials,a267c,EXP9a,0,1,early,5
17967,67ca029ac8e84b59170a9911,EXP9a_FJ,0,a267cff6e2c11216e4e4dc520c06e23e3a33dc2a7a2c67300671d6cff06744e1,1912.261766,False,keypress,EXP9a_testRsp,2328,[],choice-response,Add,68188663f5aaa2f366c2bd76,2025-05-05 05:35:31-04:00,late_speech3,5276,373,EXP9a_maintaskTrials,maintaskTrials,a267c,EXP9a,0,0,late,3
17968,67ca029ac8e84b59170a9911,EXP9a_FJ,0,a267cff6e2c11216e4e4dc520c06e23e3a33dc2a7a2c67300671d6cff06744e1,1912.261766,False,keypress,EXP9a_testRsp,491,[],choice-response,At,68188663f5aaa2f366c2bd76,2025-05-05 05:35:31-04:00,late_speech4,3492,374,EXP9a_maintaskTrials,maintaskTrials,a267c,EXP9a,0,1,late,4
17969,67ca029ac8e84b59170a9911,EXP9a_FJ,0,a267cff6e2c11216e4e4dc520c06e23e3a33dc2a7a2c67300671d6cff06744e1,1912.261766,False,keypress,EXP9a_testRsp,1221,[],choice-response,Add,68188663f5aaa2f366c2bd76,2025-05-05 05:35:31-04:00,ontime_speech7,4172,375,EXP9a_maintaskTrials,maintaskTrials,a267c,EXP9a,0,0,ontime,7
17970,67ca029ac8e84b59170a9911,EXP9a_FJ,0,a267cff6e2c11216e4e4dc520c06e23e3a33dc2a7a2c67300671d6cff06744e1,1912.261766,False,keypress,EXP9a_testRsp,437,[],choice-response,Add,68188663f5aaa2f366c2bd76,2025-05-05 05:35:31-04:00,early_speech8,3339,376,EXP9a_maintaskTrials,maintaskTrials,a267c,EXP9a,0,0,early,8
17971,67ca029ac8e84b59170a9911,EXP9a_FJ,0,a267cff6e2c11216e4e4dc520c06e23e3a33dc2a7a2c67300671d6cff06744e1,1912.261766,False,keypress,EXP9a_testRsp,258,[],choice-response,At,68188663f5aaa2f366c2bd76,2025-05-05 05:35:31-04:00,late_speech1,3164,377,EXP9a_maintaskTrials,maintaskTrials,a267c,EXP9a,0,1,late,1
17972,67ca029ac8e84b59170a9911,EXP9a_FJ,0,a267cff6e2c11216e4e4dc520c06e23e3a33dc2a7a2c67300671d6cff06744e1,1912.261766,False,keypress,EXP9a_testRsp,364,[],choice-response,At,68188663f5aaa2f366c2bd76,2025-05-05 05:35:31-04:00,ontime_speech1,3199,378,EXP9a_maintaskTrials,maintaskTrials,a267c,EXP9a,0,1,ontime,1
17973,67ca029ac8e84b59170a9911,EXP9a_FJ,0,a267cff6e2c11216e4e4dc520c06e23e3a33dc2a7a2c67300671d6cff06744e1,1912.261766,False,keypress,EXP9a_testRsp,411,[],choice-response,Add,68188663f5aaa2f366c2bd76,2025-05-05 05:35:31-04:00,ontime_speech3,3290,379,EXP9a_maintaskTrials,maintaskTrials,a267c,EXP9a,0,0,ontime,3
17974,67ca029ac8e84b59170a9911,EXP9a_FJ,0,a267cff6e2c11216e4e4dc520c06e23e3a33dc2a7a2c67300671d6cff06744e1,1912.261766,False,keypress,EXP9a_testRsp,382,[],choice-response,Add,68188663f5aaa2f366c2bd76,2025-05-05 05:35:31-04:00,early_speech4,3180,380,EXP9a_maintaskTrials,maintaskTrials,a267c,EXP9a,0,0,early,4
17975,67ca029ac8e84b59170a9911,EXP9a_FJ,0,a267cff6e2c11216e4e4dc520c06e23e3a33dc2a7a2c67300671d6cff06744e1,1912.261766,False,keypress,EXP9a_testRsp,400,[],choice-response,At,68188663f5aaa2f366c2bd76,2025-05-05 05:35:31-04:00,ontime_speech4,3305,381,EXP9a_maintaskTrials,maintaskTrials,a267c,EXP9a,0,1,ontime,4
17976,67ca029ac8e84b59170a9911,EXP9a_FJ,0,a267cff6e2c11216e4e4dc520c06e23e3a33dc2a7a2c67300671d6cff06744e1,1912.261766,False,keypress,EXP9a_testRsp,247,[],choice-response,Add,68188663f5aaa2f366c2bd76,2025-05-05 05:35:31-04:00,early_speech8,3114,382,EXP9a_maintaskTrials,maintaskTrials,a267c,EXP9a,0,0,early,8
17977,67ca029ac8e84b59170a9911,EXP9a_FJ,0,a267cff6e2c11216e4e4dc520c06e23e3a33dc2a7a2c67300671d6cff06744e1,1912.261766,False,keypress,EXP9a_testRsp,118,[],choice-response,Add,68188663f5aaa2f366c2bd76,2025-05-05 05:35:31-04:00,late_speech3,3088,384,EXP9a_maintaskTrials,maintaskTrials,a267c,EXP9a,0,0,late,3
17978,67ca029ac8e84b59170a9911,EXP9a_FJ,0,a267cff6e2c11216e4e4dc520c06e23e3a33dc2a7a2c67300671d6cff06744e1,1912.261766,False,keypress,EXP9a_testRsp,298,[],choice-response,At,68188663f5aaa2f366c2bd76,2025-05-05 05:35:31-04:00,ontime_speech5,3212,385,EXP9a_maintaskTrials,maintaskTrials,a267c,EXP9a,0,1,ontime,5
17979,67ca029ac8e84b59170a9911,EXP9a_FJ,0,a267cff6e2c11216e4e4dc520c06e23e3a33dc2a7a2c67300671d6cff06744e1,1912.261766,False,keypress,EXP9a_testRsp,602,[],choice-response,At,68188663f5aaa2f366c2bd76,2025-05-05 05:35:31-04:00,early_speech3,3373,386,EXP9a_maintaskTrials,maintaskTrials,a267c,EXP9a,0,1,early,3
17980,67ca029ac8e84b59170a9911,EXP9a_FJ,0,a267cff6e2c11216e4e4dc520c06e23e3a33dc2a7a2c67300671d6cff06744e1,1912.261766,False,keypress,EXP9a_testRsp,263,[],choice-response,Add,68188663f5aaa2f366c2bd76,2025-05-05 05:35:31-04:00,ontime_speech2,3126,387,EXP9a_maintaskTrials,maintaskTrials,a267c,EXP9a,0,0,ontime,2
17981,67ca029ac8e84b59170a9911,EXP9a_FJ,0,a267cff6e2c11216e4e4dc520c06e23e3a33dc2a7a2c67300671d6cff06744e1,1912.261766,False,keypress,EXP9a_testRsp,538,[],choice-response,Add,68188663f5aaa2f366c2bd76,2025-05-05 05:35:31-04:00,ontime_speech8,3488,388,EXP9a_maintaskTrials,maintaskTrials,a267c,EXP9a,0,0,ontime,8
17982,67ca029ac8e84b59170a9911,EXP9a_FJ,0,a267cff6e2c11216e4e4dc520c06e23e3a33dc2a7a2c67300671d6cff06744e1,1912.261766,False,keypress,EXP9a_testRsp,81,[],choice-response,Add,68188663f5aaa2f366c2bd76,2025-05-05 05:35:31-04:00,early_speech6,2909,389,EXP9a_maintaskTrials,maintaskTrials,a267c,EXP9a,0,0,early,6
17983,67ca029ac8e84b59170a9911,EXP9a_FJ,0,a267cff6e2c11216e4e4dc520c06e23e3a33dc2a7a2c67300671d6cff06744e1,1912.261766,False,keypress,EXP9a_testRsp,283,[],choice-response,Add,68188663f5aaa2f366c2bd76,2025-05-05 05:35:31-04:00,late_speech7,3308,390,EXP9a_maintaskTrials,maintaskTrials,a267c,EXP9a,0,0,late,7
17984,67ca029ac8e84b59170a9911,EXP9a_FJ,0,a267cff6e2c11216e4e4dc520c06e23e3a33dc2a7a2c67300671d6cff06744e1,1912.261766,False,keypress,EXP9a_testRsp,213,[],choice-response,At,68188663f5aaa2f366c2bd76,2025-05-05 05:35:31-04:00,late_speech6,3239,391,EXP9a_maintaskTrials,maintaskTrials,a267c,EXP9a,0,1,late,6
17985,67ca029ac8e84b59170a9911,EXP9a_FJ,0,a267cff6e2c11216e4e4dc520c06e23e3a33dc2a7a2c67300671d6cff06744e1,1912.261766,False,keypress,EXP9a_testRsp,103,[],choice-response,Add,68188663f5aaa2f366c2bd76,2025-05-05 05:35:31-04:00,late_speech8,3164,392,EXP9a_maintaskTrials,maintaskTrials,a267c,EXP9a,0,0,late,8
17986,67ca029ac8e84b59170a9911,EXP9a_FJ,0,a267cff6e2c11216e4e4dc520c06e23e3a33dc2a7a2c67300671d6cff06744e1,1912.261766,False,keypress,EXP9a_testRsp,27,[],choice-response,Add,68188663f5aaa2f366c2bd76,2025-05-05 05:35:31-04:00,ontime_speech6,2936,393,EXP9a_maintaskTrials,maintaskTrials,a267c,EXP9a,0,0,ontime,6
17987,67ca029ac8e84b59170a9911,EXP9a_FJ,0,a267cff6e2c11216e4e4dc520c06e23e3a33dc2a7a2c67300671d6cff06744e1,1912.261766,False,keypress,EXP9a_testRsp,183,[],choice-response,At,68188663f5aaa2f366c2bd76,2025-05-05 05:35:31-04:00,ontime_speech1,3026,394,EXP9a_maintaskTrials,maintaskTrials,a267c,EXP9a,0,1,ontime,1
17988,67ca029ac8e84b59170a9911,EXP9a_FJ,0,a267cff6e2c11216e4e4dc520c06e23e3a33dc2a7a2c67300671d6cff06744e1,1912.261766,False,keypress,EXP9a_testRsp,129,[],choice-response,Add,68188663f5aaa2f366c2bd76,2025-05-05 05:35:31-04:00,early_speech1,2866,396,EXP9a_maintaskTrials,maintaskTrials,a267c,EXP9a,0,0,early,1
17989,67ca029ac8e84b59170a9911,EXP9a_FJ,0,a267cff6e2c11216e4e4dc520c06e23e3a33dc2a7a2c67300671d6cff06744e1,1912.261766,False,keypress,EXP9a_testRsp,169,[],choice-response,At,68188663f5aaa2f366c2bd76,2025-05-05 05:35:31-04:00,late_speech5,3172,397,EXP9a_maintaskTrials,maintaskTrials,a267c,EXP9a,0,1,late,5
17990,67ca029ac8e84b59170a9911,EXP9a_FJ,0,a267cff6e2c11216e4e4dc520c06e23e3a33dc2a7a2c67300671d6cff06744e1,1912.261766,False,keypress,EXP9a_testRsp,160,[],choice-response,At,68188663f5aaa2f366c2bd76,2025-05-05 05:35:31-04:00,late_speech2,3103,398,EXP9a_maintaskTrials,maintaskTrials,a267c,EXP9a,0,1,late,2
17991,67ca029ac8e84b59170a9911,EXP9a_FJ,0,a267cff6e2c11216e4e4dc520c06e23e3a33dc2a7a2c67300671d6cff06744e1,1912.261766,False,keypress,EXP9a_testRsp,290,[],choice-response,Add,68188663f5aaa2f366c2bd76,2025-05-05 05:35:31-04:00,late_speech4,3275,399,EXP9a_maintaskTrials,maintaskTrials,a267c,EXP9a,0,0,late,4
17992,67ca029ac8e84b59170a9911,EXP9a_FJ,0,a267cff6e2c11216e4e4dc520c06e23e3a33dc2a7a2c67300671d6cff06744e1,1912.261766,False,keypress,EXP9a_testRsp,1181,[],choice-response,Add,68188663f5aaa2f366c2bd76,2025-05-05 05:35:31-04:00,early_speech4,3984,400,EXP9a_maintaskTrials,maintaskTrials,a267c,EXP9a,0,0,early,4
17993,67ca029ac8e84b59170a9911,EXP9a_FJ,0,a267cff6e2c11216e4e4dc520c06e23e3a33dc2a7a2c67300671d6cff06744e1,1912.261766,False,keypress,EXP9a_testRsp,497,[],choice-response,Add,68188663f5aaa2f366c2bd76,2025-05-05 05:35:31-04:00,ontime_speech4,3365,401,EXP9a_maintaskTrials,maintaskTrials,a267c,EXP9a,0,0,ontime,4
17994,67ca029ac8e84b59170a9911,EXP9a_FJ,0,a267cff6e2c11216e4e4dc520c06e23e3a33dc2a7a2c67300671d6cff06744e1,1912.261766,False,keypress,EXP9a_testRsp,369,[],choice-response,Add,68188663f5aaa2f366c2bd76,2025-05-05 05:35:31-04:00,ontime_speech7,3319,402,EXP9a_maintaskTrials,maintaskTrials,a267c,EXP9a,0,0,ontime,7
17995,67ca029ac8e84b59170a9911,EXP9a_FJ,0,a267cff6e2c11216e4e4dc520c06e23e3a33dc2a7a2c67300671d6cff06744e1,1912.261766,False,keypress,EXP9a_testRsp,550,[],choice-response,Add,68188663f5aaa2f366c2bd76,2025-05-05 05:35:31-04:00,early_speech5,3367,403,EXP9a_maintaskTrials,maintaskTrials,a267c,EXP9a,0,0,early,5
17996,67ca029ac8e84b59170a9911,EXP9a_FJ,0,a267cff6e2c11216e4e4dc520c06e23e3a33dc2a7a2c67300671d6cff06744e1,1912.261766,False,keypress,EXP9a_testRsp,454,[],choice-response,At,68188663f5aaa2f366c2bd76,2025-05-05 05:35:31-04:00,ontime_speech3,3347,404,EXP9a_maintaskTrials,maintaskTrials,a267c,EXP9a,0,1,ontime,3
17997,67ca029ac8e84b59170a9911,EXP9a_FJ,0,a267cff6e2c11216e4e4dc520c06e23e3a33dc2a7a2c67300671d6cff06744e1,1912.261766,False,keypress,EXP9a_testRsp,25,[],choice-response,Add,68188663f5aaa2f366c2bd76,2025-05-05 05:35:31-04:00,early_speech7,2874,405,EXP9a_maintaskTrials,maintaskTrials,a267c,EXP9a,0,0,early,7
17998,67ca029ac8e84b59170a9911,EXP9a_FJ,0,a267cff6e2c11216e4e4dc520c06e23e3a33dc2a7a2c67300671d6cff06744e1,1912.261766,False,keypress,EXP9a_testRsp,408,[],choice-response,At,68188663f5aaa2f366c2bd76,2025-05-05 05:35:31-04:00,late_speech1,3314,406,EXP9a_maintaskTrials,maintaskTrials,a267c,EXP9a,0,1,late,1
17999,67ca029ac8e84b59170a9911,EXP9a_FJ,0,a267cff6e2c11216e4e4dc520c06e23e3a33dc2a7a2c67300671d6cff06744e1,1912.261766,False,keypress,EXP9a_testRsp,364,[],choice-response,At,68188663f5aaa2f366c2bd76,2025-05-05 05:35:31-04:00,early_speech2,3111,408,EXP9a_maintaskTrials,maintaskTrials,a267c,EXP9a,0,1,early,2
18000,67ca029ac8e84b59170a9911,EXP9a_FJ,0,a267cff6e2c11216e4e4dc520c06e23e3a33dc2a7a2c67300671d6cff06744e1,1912.261766,False,keypress,EXP9a_testRsp,352,[],choice-response,Add,68188663f5aaa2f366c2bd76,2025-05-05 05:35:31-04:00,early_speech5,3288,409,EXP9a_maintaskTrials,maintaskTrials,a267c,EXP9a,0,0,early,5
18001,67ca029ac8e84b59170a9911,EXP9a_FJ,0,a267cff6e2c11216e4e4dc520c06e23e3a33dc2a7a2c67300671d6cff06744e1,1912.261766,False,keypress,EXP9a_testRsp,234,[],choice-response,At,68188663f5aaa2f366c2bd76,2025-05-05 05:35:31-04:00,early_speech4,3024,410,EXP9a_maintaskTrials,maintaskTrials,a267c,EXP9a,0,1,early,4
18002,67ca029ac8e84b59170a9911,EXP9a_FJ,0,a267cff6e2c11216e4e4dc520c06e23e3a33dc2a7a2c67300671d6cff06744e1,1912.261766,False,keypress,EXP9a_testRsp,725,[],choice-response,Add,68188663f5aaa2f366c2bd76,2025-05-05 05:35:31-04:00,ontime_speech7,3685,411,EXP9a_maintaskTrials,maintaskTrials,a267c,EXP9a,0,0,ontime,7
18003,67ca029ac8e84b59170a9911,EXP9a_FJ,0,a267cff6e2c11216e4e4dc520c06e23e3a33dc2a7a2c67300671d6cff06744e1,1912.261766,False,keypress,EXP9a_testRsp,866,[],choice-response,Add,68188663f5aaa2f366c2bd76,2025-05-05 05:35:31-04:00,early_speech8,3742,412,EXP9a_maintaskTrials,maintaskTrials,a267c,EXP9a,0,0,early,8
18004,67ca029ac8e84b59170a9911,EXP9a_FJ,0,a267cff6e2c11216e4e4dc520c06e23e3a33dc2a7a2c67300671d6cff06744e1,1912.261766,False,keypress,EXP9a_testRsp,1008,[],choice-response,Add,68188663f5aaa2f366c2bd76,2025-05-05 05:35:31-04:00,ontime_speech5,3925,413,EXP9a_maintaskTrials,maintaskTrials,a267c,EXP9a,0,0,ontime,5
18005,67ca029ac8e84b59170a9911,EXP9a_FJ,0,a267cff6e2c11216e4e4dc520c06e23e3a33dc2a7a2c67300671d6cff06744e1,1912.261766,False,keypress,EXP9a_testRsp,492,[],choice-response,At,68188663f5aaa2f366c2bd76,2025-05-05 05:35:31-04:00,late_speech5,3489,414,EXP9a_maintaskTrials,maintaskTrials,a267c,EXP9a,0,1,late,5
18006,67ca029ac8e84b59170a9911,EXP9a_FJ,0,a267cff6e2c11216e4e4dc520c06e23e3a33dc2a7a2c67300671d6cff06744e1,1912.261766,False,keypress,EXP9a_testRsp,235,[],choice-response,Add,68188663f5aaa2f366c2bd76,2025-05-05 05:35:31-04:00,early_speech1,2963,415,EXP9a_maintaskTrials,maintaskTrials,a267c,EXP9a,0,0,early,1
18007,67ca029ac8e84b59170a9911,EXP9a_FJ,0,a267cff6e2c11216e4e4dc520c06e23e3a33dc2a7a2c67300671d6cff06744e1,1912.261766,False,keypress,EXP9a_testRsp,391,[],choice-response,Add,68188663f5aaa2f366c2bd76,2025-05-05 05:35:31-04:00,late_speech8,3450,416,EXP9a_maintaskTrials,maintaskTrials,a267c,EXP9a,0,0,late,8
18008,67ca029ac8e84b59170a9911,EXP9a_FJ,0,a267cff6e2c11216e4e4dc520c06e23e3a33dc2a7a2c67300671d6cff06744e1,1912.261766,False,keypress,EXP9a_testRsp,206,[],choice-response,Add,68188663f5aaa2f366c2bd76,2025-05-05 05:35:31-04:00,late_speech6,3217,417,EXP9a_maintaskTrials,maintaskTrials,a267c,EXP9a,0,0,late,6
18009,67ca029ac8e84b59170a9911,EXP9a_FJ,0,a267cff6e2c11216e4e4dc520c06e23e3a33dc2a7a2c67300671d6cff06744e1,1912.261766,False,keypress,EXP9a_testRsp,560,[],choice-response,At,68188663f5aaa2f366c2bd76,2025-05-05 05:35:31-04:00,late_speech4,3528,418,EXP9a_maintaskTrials,maintaskTrials,a267c,EXP9a,0,1,late,4
18010,67ca029ac8e84b59170a9911,EXP9a_FJ,0,a267cff6e2c11216e4e4dc520c06e23e3a33dc2a7a2c67300671d6cff06744e1,1912.261766,False,keypress,EXP9a_testRsp,64,[],choice-response,Add,68188663f5aaa2f366c2bd76,2025-05-05 05:35:31-04:00,early_speech6,2893,419,EXP9a_maintaskTrials,maintaskTrials,a267c,EXP9a,0,0,early,6
18011,67ca029ac8e84b59170a9911,EXP9a_FJ,0,a267cff6e2c11216e4e4dc520c06e23e3a33dc2a7a2c67300671d6cff06744e1,1912.261766,False,keypress,EXP9a_testRsp,333,[],choice-response,Add,68188663f5aaa2f366c2bd76,2025-05-05 05:35:31-04:00,early_speech2,3091,421,EXP9a_maintaskTrials,maintaskTrials,a267c,EXP9a,0,0,early,2
18012,67ca029ac8e84b59170a9911,EXP9a_FJ,0,a267cff6e2c11216e4e4dc520c06e23e3a33dc2a7a2c67300671d6cff06744e1,1912.261766,False,keypress,EXP9a_testRsp,486,[],choice-response,At,68188663f5aaa2f366c2bd76,2025-05-05 05:35:31-04:00,late_speech3,3441,422,EXP9a_maintaskTrials,maintaskTrials,a267c,EXP9a,0,1,late,3
18013,67ca029ac8e84b59170a9911,EXP9a_FJ,0,a267cff6e2c11216e4e4dc520c06e23e3a33dc2a7a2c67300671d6cff06744e1,1912.261766,False,keypress,EXP9a_testRsp,253,[],choice-response,Add,68188663f5aaa2f366c2bd76,2025-05-05 05:35:31-04:00,early_speech7,3109,423,EXP9a_maintaskTrials,maintaskTrials,a267c,EXP9a,0,0,early,7
18014,67ca029ac8e84b59170a9911,EXP9a_FJ,0,a267cff6e2c11216e4e4dc520c06e23e3a33dc2a7a2c67300671d6cff06744e1,1912.261766,False,keypress,EXP9a_testRsp,163,[],choice-response,At,68188663f5aaa2f366c2bd76,2025-05-05 05:35:31-04:00,ontime_speech3,3042,424,EXP9a_maintaskTrials,maintaskTrials,a267c,EXP9a,0,1,ontime,3
18015,67ca029ac8e84b59170a9911,EXP9a_FJ,0,a267cff6e2c11216e4e4dc520c06e23e3a33dc2a7a2c67300671d6cff06744e1,1912.261766,False,keypress,EXP9a_testRsp,144,[],choice-response,Add,68188663f5aaa2f366c2bd76,2025-05-05 05:35:31-04:00,late_speech2,3069,425,EXP9a_maintaskTrials,maintaskTrials,a267c,EXP9a,0,0,late,2
18016,67ca029ac8e84b59170a9911,EXP9a_FJ,0,a267cff6e2c11216e4e4dc520c06e23e3a33dc2a7a2c67300671d6cff06744e1,1912.261766,False,keypress,EXP9a_testRsp,46,[],choice-response,Add,68188663f5aaa2f366c2bd76,2025-05-05 05:35:31-04:00,ontime_speech8,3015,426,EXP9a_maintaskTrials,maintaskTrials,a267c,EXP9a,0,0,ontime,8
18017,67ca029ac8e84b59170a9911,EXP9a_FJ,0,a267cff6e2c11216e4e4dc520c06e23e3a33dc2a7a2c67300671d6cff06744e1,1912.261766,False,keypress,EXP9a_testRsp,127,[],choice-response,Add,68188663f5aaa2f366c2bd76,2025-05-05 05:35:31-04:00,late_speech7,3154,427,EXP9a_maintaskTrials,maintaskTrials,a267c,EXP9a,0,0,late,7
18018,67ca029ac8e84b59170a9911,EXP9a_FJ,0,a267cff6e2c11216e4e4dc520c06e23e3a33dc2a7a2c67300671d6cff06744e1,1912.261766,False,keypress,EXP9a_testRsp,59,[],choice-response,Add,68188663f5aaa2f366c2bd76,2025-05-05 05:35:31-04:00,ontime_speech4,2938,428,EXP9a_maintaskTrials,maintaskTrials,a267c,EXP9a,0,0,ontime,4
